wavelength spec_sum spec_optimal
4407.08 3372.89 3367.85
4409.99 3390.19 3395.66
4412.9 3361.71 3362.9
4415.81 3366.28 3370.42
4418.72 3360.13 3365.5
4421.62 3434.01 3436.05
4424.53 3425.3 3427.69
4427.44 3365.04 3361.7
4430.35 3367.07 3373.34
4433.26 3377.67 3390.3
4436.17 3449.29 3468.07
4439.07 3479.38 3477.59
4441.98 3378.27 3373.86
4444.89 3356.03 3362.87
4447.8 3355.91 3362.48
4450.71 3336.92 3340.42
4453.61 3361.24 3359.84
4456.52 3350.5 3354.74
4459.43 3327.6 3326.71
4462.34 3249.12 3244.79
4465.25 3239.36 3236.78
4468.15 3214.94 3221.77
4471.06 3306.45 3312.92
4473.97 3397.1 3406.88
4476.88 3377.4 3376.12
4479.78 3296.67 3295.17
4482.69 3310.39 3313.8
4485.6 3371.52 3370.18
4488.51 3354.32 3352.78
4491.41 3375.56 3380.49
4494.32 3398.76 3395.66
4497.23 3420.37 3412.37
4500.13 3435.85 3436.24
4503.04 3529.78 3521.59
4505.95 3495.84 3484.75
4508.86 3520.64 3504.14
4511.76 3525.68 3513.24
4514.67 3482.01 3465.82
4517.58 3403.59 3379.78
4520.48 3322.66 3310.95
4523.39 3257.03 3247.07
4526.3 3238.2 3229.53
4529.2 3251.54 3239.78
4532.11 3295.74 3293.47
4535.02 3299.7 3310.4
4537.92 3309.4 3304.55
4540.83 3302.97 3316.34
4543.74 3336.16 3342.77
4546.64 3299.42 3303.64
4549.55 3227.06 3241.6
4552.45 3142.18 3142.65
4555.36 3116.49 3119.24
4558.27 3152.28 3165.17
4561.17 3186.68 3197.66
4564.08 3262.1 3282.17
4566.98 3297.05 3324.3
4569.89 3298.65 3312.33
4572.8 3300.04 3325.6
4575.7 3333.81 3364.4
4578.61 3301.03 3321.53
4581.51 3291.72 3309.2
4584.42 3286.69 3305.01
4587.32 3288.58 3298.23
4590.23 3285.33 3290.22
4593.14 3253.11 3253.87
4596.04 3305.3 3299.16
4598.95 3337.45 3325.8
4601.85 3323.32 3302.63
4604.76 3327.94 3306.53
4607.66 3364.43 3331.3
4610.57 3384.18 3347.89
4613.47 3410.71 3355.98
4616.38 3356.81 3290.26
4619.28 3369.88 3283.84
4622.19 3431.52 3338.16
4625.09 3434.46 3325.17
4628 3398.56 3273.88
4630.9 3467.2 3326.25
4633.81 3113.37 3258.2
4636.71 3134.4 3272.65
4639.61 3150.37 3276.61
4642.52 3180.86 3297.23
4645.42 3165.41 3264
4648.33 3146.96 3231.11
4651.23 3208.83 3278.91
4654.14 3165.19 3220.97
4657.04 3207.9 3255.23
4659.94 3225.38 3255.68
4662.85 3209.9 3226.55
4665.75 3140.44 3150.76
4668.66 3106.72 3114.53
4671.56 3179.03 3173.39
4674.46 3229.44 3216.65
4677.37 3242.06 3221.9
4680.27 3224.99 3199.95
4683.18 3237.19 3211.54
4686.08 3273.94 3242.14
4688.98 3271.24 3235.17
4691.89 3271.31 3235.44
4694.79 3306.52 3274.29
4697.69 3299.93 3269.09
4700.6 3245.54 3208.14
4703.5 3198.33 3171.47
4706.4 3223.28 3196.2
4709.31 3239.02 3215.99
4712.21 3224.71 3199.57
4715.11 3221.93 3197.64
4718.01 3267.16 3250.3
4720.92 3281.15 3268.44
4723.82 3266.71 3256.92
4726.72 3219.96 3216
4729.63 3207.59 3206.83
4732.53 3231.53 3230.96
4735.43 3176.82 3178.35
4738.33 3199.43 3203.44
4741.24 3184.23 3191.14
4744.14 3184.09 3194.03
4747.04 3170.85 3183.42
4749.94 3187.57 3198.31
4752.85 3161.77 3173.46
4755.75 3152.22 3171.82
4758.65 3134.79 3148.64
4761.55 3114.96 3131.66
4764.45 3094.34 3111.3
4767.36 3096.58 3113.52
4770.26 3111.09 3125.87
4773.16 3108.89 3122.89
4776.06 3112.44 3125.33
4778.96 3132.3 3142.61
4781.86 3075.88 3086.34
4784.76 3061.97 3069.06
4787.67 3011.45 3020.59
4790.57 3027.76 3033.31
4793.47 3017.54 3026.4
4796.37 3021.18 3026.02
4799.27 3014.74 3013.35
4802.17 3005.45 3010.02
4805.07 2961.76 2961.24
4807.97 2938.47 2931.07
4810.88 2944.86 2941.5
4813.78 2969.68 2965.69
4816.68 2984.48 2979.12
4819.58 2920.37 2911.29
4822.48 2868.06 2862.37
4825.38 2861.69 2856.86
4828.28 2839.05 2833.52
4831.18 2861.04 2853.94
4834.08 2839.17 2830.03
4836.98 2833.7 2823.65
4839.88 2803.37 2792.93
4842.78 2726.44 2714.31
4845.68 2656.71 2649.79
4848.58 2594.23 2587.92
4851.48 2461.44 2454.81
4854.38 2261.72 2256.99
4857.28 2038.65 2036.02
4860.18 1804.09 1807.17
4863.08 1795.5 1801
4865.98 1935.61 1942.16
4868.88 2116.58 2119.29
4871.78 2243.96 2243.72
4874.68 2366.95 2365.37
4877.58 2519.39 2518.25
4880.48 2626.02 2624.83
4883.38 2648.68 2650.8
4886.27 2745.79 2744.77
4889.17 2774.68 2777.48
4892.07 2849.1 2851.45
4894.97 2921.67 2927.1
4897.87 2951 2951.81
4900.77 2957.51 2961.79
4903.67 3004.8 3006.88
4906.57 3025.67 3032.9
4909.47 3020.68 3024.68
4912.36 3012.65 3018.37
4915.26 3012.1 3010.49
4918.16 2894.72 2896.92
4921.06 2845.49 2847.15
4923.96 2868.98 2877.36
4926.86 2941.86 2946.97
4929.75 2975.47 2976.21
4932.65 2906.74 2903.96
4935.55 2857.9 2858.8
