wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal spectrum_snr
6341.37 44847.7 44560.7 53173 52813.9 226.125
6344.21 44253.7 44522.8 52417.4 52756.2 224.597
6347.06 44466.9 44520.8 52678.1 52736.6 225.121
6349.9 44841.8 44667.9 53114.5 52895.5 226.071
6352.75 44695 44842.1 52893.9 53065.1 225.738
6355.6 44989.6 44783.5 53187 52982.4 226.444
6358.44 44665.9 44763 52866.1 52979.3 225.464
6361.29 44633.4 44745.3 52884.7 52965.9 225.394
6364.13 44936.7 44714.3 53146.9 52906.8 226.175
6366.98 44572.9 44467.1 52688.8 52542.5 225.255
6369.82 43891.7 44195.8 51791.9 52191 223.592
6372.67 44122.8 44224.7 52092.4 52172.6 224.254
6375.51 44659.7 44449.6 52633.6 52424.9 225.655
6378.36 44566.4 44386 52548.6 52337.3 225.39
6381.2 43931.9 44245.3 51829.7 52195.7 223.805
6384.04 44237.5 44051.7 52208.7 51960.9 224.575
6386.89 43985.8 44038.9 51844.2 51927.6 223.972
6389.73 43893.3 43832.1 51729.8 51648.2 223.687
6392.58 43617.4 43754.1 51370.7 51554.2 223.025
6395.42 43751.6 43631.3 51561.9 51381.3 223.369
6398.26 43524.8 43810.8 51211.1 51575.7 222.805
6401.11 44155.9 43837.6 51954.2 51571 224.404
6403.95 43832.1 43963.5 51547.7 51702.3 223.58
6406.79 43902.5 43597.2 51605.1 51261.6 223.744
6409.64 43057.1 43429.7 50631.9 51077.4 221.57
6412.48 43329.6 43133.3 50995.2 50734.8 222.274
6415.32 43013.4 43157.5 50577.2 50741.5 221.447
6418.16 43129.6 43070.6 50652.3 50583.1 221.765
6421.01 43068.8 43074.6 50519.9 50544.2 221.616
6423.85 43025.5 42982.7 50460.4 50417.1 221.514
6426.69 42854 42926.2 50271 50347.7 221.042
6429.53 42899.2 42817.5 50311.8 50230.8 221.188
6432.37 42699.3 42918.5 50109.5 50361.4 220.648
6435.22 43157.1 43045.4 50663 50482.3 221.832
6438.06 43279.7 43099.2 50674.5 50541 222.141
6440.9 42860.7 43158.8 50285.5 50556.2 221.065
6443.74 43335.9 43119 50708.5 50510.3 222.319
6446.58 43160.3 43115.4 50536.8 50463.7 221.87
6449.42 42850.1 42878.8 50145.9 50187.9 221.042
6452.26 42625.9 42596 49881 49864.2 220.484
6455.1 42312 42476.4 49565.7 49718.9 219.623
6457.94 42491.2 42394 49710 49640.3 220.169
6460.78 42378.8 42408.3 49645.4 49646.9 219.75
6463.62 42354.8 42540.2 49585.4 49775.1 219.693
6466.46 42886.8 42618.1 50094.6 49811.2 221.017
6469.3 42612.7 42779.3 49753.6 49957.3 220.378
6472.14 42838.5 42760.6 50023.6 49912.1 220.988
6474.98 42830.7 42684.1 49959.3 49795.9 221.003
6477.82 42383.2 42380.8 49405 49439.9 219.869
6480.66 41928.5 42302.6 48955.5 49321.7 218.606
6483.5 42596 42187.6 49604.7 49175.4 220.412
6486.34 42038.3 42245.5 48965.9 49215.3 218.943
6489.18 42102.2 41693.4 49075.4 48608.4 219.141
6492.02 40939.8 40876.9 47783.7 47688.5 216.016
6494.86 39588.6 40220.5 46206.2 46911.3 212.409
6497.7 40133.3 40366.6 46743.9 47025.3 213.83
6500.53 41378 40913.8 48125.7 47609.7 217.165
6503.37 41230 41419.8 47959.3 48163.1 216.743
6506.21 41651.5 41537.5 48404.3 48283.8 217.869
6509.05 41730.9 41576 48487.7 48312.2 218.139
6511.89 41345.5 41308.5 48044.7 48017.4 217.158
6514.72 40849.2 41046.4 47519.8 47723.4 215.822
6517.56 40944.4 40943 47605.6 47592.2 216.097
6520.4 41035.4 41054.7 47651.1 47697 216.277
6523.23 41184.3 40985.6 47834.1 47595.3 216.706
6526.07 40737 40857.8 47300.8 47438.4 215.489
6528.91 40652.1 40584.8 47180.2 47095.1 215.256
6531.75 40365.3 40326.4 46804.4 46759.7 214.494
6534.58 39961.7 40050.6 46294.5 46421.3 213.387
6537.42 39824.8 39785.6 46165.1 46107.3 213.041
6540.25 39570.4 39180.2 45862.3 45417.9 212.349
6543.09 38145.4 38348.9 44226.2 44519.2 208.515
6545.93 37330.9 37429.1 43469.3 43454 206.229
6548.76 36811 36559 42666.4 42437.4 204.798
6551.6 35535.1 35332.2 41176.5 40965.7 201.163
6554.43 33650.3 33255.9 39054.2 38585.5 195.748
6557.27 30582.2 30355.4 35525.9 35269.5 186.572
6560.1 26833.6 27717.4 31228.3 32209.5 174.655
6562.94 25736.4 26712.7 29874.4 30974.5 170.992
6565.77 27568 27817.5 31820.8 32112.3 177.066
6568.61 30148.2 30165.1 34641.8 34690.4 185.242
6571.44 32778.9 32488.7 37608.5 37313.8 193.158
6574.28 34539 34525.7 39691.1 39674.3 198.335
6577.11 36259 35910 41723.1 41298.3 203.235
6579.94 36931.9 36891.8 42480.7 42437.7 205.137
6582.78 37484.4 37593.8 43109.4 43257.3 206.771
6585.61 38365 38201.1 44181.7 43976.2 209.098
6588.45 38753.7 38688.1 44637.5 44556.2 210.158
6591.28 38945.6 38970.2 44849.5 44875.1 210.763
6594.11 39211.1 39317.2 45138.4 45240.7 211.493
6596.95 39794.9 39615.9 45734.1 45560.4 213.013
6599.78 39841.7 39937.8 45808.5 45904.6 213.183
6602.61 40176.8 40132.2 46171 46140.7 214.037
6605.44 40378.1 40227.6 46442.6 46235.5 214.555
6608.28 40127.7 40138.9 46093 46141.6 213.932
6611.11 39910.8 40122.9 45889.3 46084.7 213.332
6613.94 40330.2 40176.3 46271.6 46135 214.495
6616.77 40288 40420.6 46244.1 46374.9 214.381
6619.61 40643.6 40586.4 46609 46549.2 215.309
6622.44 40827.4 40633.2 46794.4 46561.6 215.772
6625.27 40428.5 40566.1 46281.5 46471.6 214.734
6628.1 40442.4 40286.7 46339 46152.3 214.804
6630.93 39989 40114.3 45836.6 45950 213.558
6633.76 39911.3 40029 45674.4 45858.4 213.372
6636.59 40186.8 40144.7 46064.2 45985.5 214.087
6639.42 40336 40356.1 46217.9 46233.3 214.477
6642.26 40545.4 40300.5 46417.8 46131.9 215.009
6645.09 40020 40237.1 45760 46037.4 213.67
6647.92 40146 40100.8 45934.4 45857.6 214.006
6650.75 40136.4 40198.8 45878.3 45954 213.952
6653.58 40313.9 40306.7 46049.5 46053.4 214.462
6656.41 40469.8 40518.6 46232.3 46282.1 214.859
6659.24 40772.2 40575.4 46564.4 46319.7 215.644
6662.07 40484.1 40590.6 46162.3 46316.6 214.889
6664.9 40515.6 40417.5 46223.2 46100.4 214.962
6667.72 40252.8 40409.3 45915.8 46101.3 214.301
6670.55 40459.3 40319 46165 45994.8 214.815
6673.38 40244.8 40104.4 45903.6 45721.3 214.241
6676.21 39609.1 39937.1 45095.2 45515.5 212.582
6679.04 39957.3 39867.1 45547.7 45402.6 213.48
6681.87 40034.7 40044.7 45565 45602.8 213.647
6684.7 40142 40080.9 45695.8 45626.9 213.97
6687.53 40066 40058.4 45620.1 45604.5 213.786
6690.35 39967.2 40149.1 45497.7 45696 213.508
6693.18 40414.1 40287.6 45970.2 45824.6 214.718
6696.01 40481.5 40329.3 46005.9 45827.9 214.914
6698.84 40092.3 40120.9 45507.5 45563.5 213.866
6701.66 39788.9 39888 45177.1 45303.5 213.047
6704.49 39782.8 39838.3 45226 45235.5 212.98
6707.32 39943.1 39849.6 45303.3 45233.4 213.415
6710.14 39822.9 39838.5 45170.9 45193.4 213.156
6712.97 39749.5 39834.4 45106.2 45185.7 212.922
6715.8 39930.8 39758.8 45280.1 45069.7 213.423
6718.62 39596.1 39660.5 44823 44937.8 212.542
6721.45 39454.7 39600.2 44710.3 44854.6 212.093
6724.28 39749.8 39659.9 45030.6 44907.7 212.914
6727.1 39775.2 39727.4 44982.1 44957.3 213.059
6729.93 39657.1 39658.1 44859.2 44860.9 212.681
6732.75 39541.9 39615.9 44741.5 44803.2 212.376
6735.58 39648.6 39641.2 44808.8 44812.8 212.665
6738.41 39733 39511.2 44888 44639.6 212.88
6741.23 39151.9 39463.9 44221.9 44569.6 211.293
6744.06 39506.8 39224.7 44598.7 44290.2 212.255
6746.88 39015.2 39314.7 44049.8 44377 210.95
6749.7 39422.1 39191.8 44482.3 44228 212.057
6752.53 39138.2 39205.2 44151.8 44212 211.267
6755.35 39055.3 39123.9 44001.9 44111.8 211.06
6758.18 39178.3 39170.2 44181.6 44136.9 211.387
6761 39277 39164.9 44227.2 44111.6 211.713
6763.83 39039.5 39191.9 43926.1 44109.2 211
6766.65 39259.2 39037.1 44174.2 43936 211.647
6769.47 38812.5 39049.9 43707.8 43946.6 210.423
6772.3 39077.9 38917.6 43957.8 43786.3 211.139
6775.12 38862.4 38946.9 43693.5 43807.6 210.518
6777.94 38900.4 39099.3 43771.6 43967.6 210.622
6780.77 39535 39134.1 44437.8 44001.6 212.348
6783.59 38967 39202.3 43795.4 44059.4 210.823
6786.41 39104.8 37964.1 43944.9 43748.2 211.167
6789.23 35820.6 36840.6 43504.3 43590.4 202.097
6792.06 35596.3 35648.5 43321.9 43321.1 201.447
6794.88 35528.5 35586.6 43137.2 43262.7 201.294
6797.7 35635.1 35571.5 43329 43208.9 201.571
6800.52 35550.7 35708.8 43160.5 43336.6 201.326
6803.34 35940.6 35749 43520.4 43331.5 202.464
6806.16 35755.6 35783.9 43313.7 43336 201.956
6808.99 35655.5 35658.4 43174 43179 201.643
6811.81 35564 35504.7 43049.4 42969.4 201.4
6814.63 35294.5 35529 42684.9 42973.9 200.645
6817.45 35728.5 35476.7 43187.3 42837.3 201.876
6820.27 35407.2 35464.2 42639.8 42735.8 200.921
6823.09 35257.1 35336.7 42380.4 42554.3 200.437
6825.91 35346 35338.8 42642.8 42550.9 200.592
6828.73 35413.2 35480.6 42629.5 42758.4 200.714
6831.55 35682.5 35505.5 43002.9 42732.7 201.499
6834.37 35420.9 35388.4 42565.7 42592.1 200.773
6837.19 35061.6 35050 42207.9 42142.8 199.815
6840.01 34667.4 34878.8 41655 41885.7 198.678
6842.83 34907.5 34850.3 41794.1 41803.4 199.486
6845.65 34976 34901.7 41961.2 41792.4 199.698
6848.47 34821.6 34810.7 41622 41701.9 199.263
6851.28 34634.4 34602.6 41522.4 41464.2 198.751
6854.1 34351.7 34558.3 41248.2 41375.4 197.876
6856.92 34689 34550.4 41355.5 41273 198.839
6859.74 34610.6 34097.6 41215.2 40716.9 198.481
6862.56 32993.3 32323.3 39579.9 38779 193.731
6865.38 29366.1 29773 35541.8 35909.3 182.73
6868.19 26959.6 27753.4 32606.2 33495.1 175.155
6871.01 26934.5 27146 32337.2 32596.4 175.078
6873.83 27544 28020.6 32845.9 33342.1 177.068
6876.65 29583.4 29397.8 34843.3 34816.7 183.58
6879.46 31066.1 30616.7 36760.8 36178.7 188.168
6882.28 31200.5 30977.6 36932 36671.9 188.537
6885.1 30666.2 30785.5 36322.8 36498.1 186.929
6887.91 30489.8 30556.1 36239.5 36249.8 186.36
6890.73 30512.4 30495.9 36187.2 36167.7 186.507
6893.55 30485.4 30494.7 36076.4 36120.9 186.361
6896.36 30486.2 30632.1 36099 36237 186.308
6899.18 30924.6 30681.9 36535.7 36285.3 187.723
6901.99 30634.9 31218 36221.2 36882.1 186.851
6904.81 32094.4 31494.2 37889.4 37225 191.19
6907.62 31753.4 31866.5 37564.3 37635.2 190.193
6910.44 31751.9 31876 37451.9 37625.7 190.158
6913.25 32122.7 32134.6 37860.9 37843 191.292
6916.07 32529.2 32441 38216.3 38176.3 192.468
6918.88 32671.1 32647.4 38451.6 38401.6 192.909
6921.7 32742 32718 38536.8 38468.6 193.099
6924.51 32740.9 32775.5 38417.4 38531.1 193.104
6927.33 32843.5 32797.8 38639.2 38496.1 193.426
6930.14 32809.1 32837.4 38431.8 38549 193.367
6932.96 32859.5 32814.1 38576.1 38488.9 193.483
6935.77 32773.6 32757.1 38458.7 38444 193.244
6938.58 32638.2 32662.2 38297.3 38301.6 192.858
6941.4 32574.6 32552.7 38148.7 38134 192.606
6944.21 32445.3 32549.3 37956.1 38091.5 192.202
6947.02 32628.1 32604.9 38169.6 38109 192.756
6949.84 32741.3 32562 38201.3 38056.3 193.122
6952.65 32316.7 32525.1 37797.9 37915.5 191.859
6955.46 32517.4 32507.7 37747.3 37852.7 192.534
6958.27 32688.8 32595.9 38012.9 37924.2 193.031
6961.09 32581.3 32760.4 38012.4 38127.4 192.709
6963.9 33011.1 32746.6 38356.9 38102.5 193.963
6966.71 32647.4 32799.4 37938.3 38093.8 192.947
6969.52 32739.8 32589.2 37986.2 37841.6 193.187
6972.33 32380.3 32444.6 37600.2 37648.7 192.098
6975.14 32213.7 32215.2 37359.6 37358.1 191.569
6977.95 32051.5 32143.3 37114.6 37249.9 191.053
6980.77 32164.8 32119.5 37275.6 37186.1 191.451
6983.58 32142.1 32094.9 37168.1 37145.7 191.424
6986.39 31978 32035.9 36993.4 37018.2 190.907
6989.2 31987.8 31962.6 36893.2 36896.1 191.027
6992.01 31921.9 31911.5 36801.8 36810 190.771
6994.82 31824.7 31883 36735.2 36765.8 190.468
6997.63 31902.3 31755.7 36760.5 36658.1 190.731
7000.44 31540.3 31579.5 36478.5 36442.5 189.613
7003.25 31296.1 31477.1 36088.5 36301.2 188.908
7006.06 31594.8 31464.3 36336.6 36236.4 189.772
7008.87 31502.1 31497.5 36284.1 36256.3 189.464
7011.67 31395.7 31332.5 36148.1 36062.7 189.161
7014.48 31099.6 31247.5 35755.8 35984.9 188.233
7017.29 31247.3 31241.7 36050.8 35966.1 188.783
7020.1 31378.2 31276 36091.6 36014 189.159
7022.91 31202.4 31358.1 35899.7 36036.7 188.621
7025.72 31493.7 31261.3 36118.8 35863.1 189.478
7028.53 31087.9 31279.6 35570.9 35834.1 188.297
7031.33 31257.2 31068.9 35812.5 35571.5 188.802
7034.14 30861.6 31029.2 35331.1 35503.7 187.589
7036.95 30968.7 30943.1 35367.4 35383.8 187.919
7039.76 30999.1 31002.5 35452.8 35408.2 188.02
7042.56 31039.7 31045.3 35404.4 35444.3 188.123
7045.37 31097.2 31053.4 35475.6 35429.6 188.26
7048.18 31023.3 31004.5 35408.7 35364.8 188.043
7050.98 30893.1 30964 35210.2 35264.9 187.643
7053.79 30975.6 30940.6 35175.8 35189.9 187.978
7056.6 30953.2 30964 35183.6 35206.4 187.871
7059.4 30963.3 30794.4 35259.9 35045.6 187.922
7062.21 30466.7 30622.2 34693.3 34854.3 186.38
7065.01 30436.7 30477.3 34609.6 34660.7 186.304
7067.82 30528.6 30507.5 34679.2 34677.3 186.588
7070.62 30557.2 30512.3 34743.1 34645.1 186.683
7073.43 30451.1 30629.5 34512.9 34735.7 186.355
7076.23 30880.2 30564.9 34951.1 34586.9 187.648
7079.04 30363.4 30551 34296.6 34545.7 186.097
7081.84 30409.3 30327.4 34389.4 34286.8 186.207
7084.65 30209.6 30250.5 34174.4 34207 185.61
7087.45 30132.7 30100.2 34057.3 34058.5 185.392
7090.26 29958.3 30040.6 33943.7 33974.5 184.879
7093.06 30030.8 29968.8 33922.5 33872.7 185.052
7095.86 29917.4 29993.4 33751.9 33839.9 184.709
7098.67 30031.8 29917.2 33845.4 33719.5 185.123
7101.47 29802.2 30010.4 33561.2 33789.6 184.377
7104.27 30197 30081.7 33962.2 33836.2 185.625
7107.08 30245.8 30038.9 33985 33758.6 185.718
7109.88 29673.7 29788 33328.5 33455.1 183.961
7112.68 29444.4 29499 33051.7 33101.5 183.249
7115.49 29379 29389.6 32924.3 32940.2 183.032
7118.29 29345.3 29242.9 32844.6 32761.5 182.934
7121.09 29004.5 29226.8 32515.6 32755.5 181.869
7123.89 29330.5 29194.9 32906.4 32683.1 182.886
7126.69 29249.8 29284.7 32627.2 32766.8 182.629
7129.49 29273.9 29339.6 32766.8 32787.6 182.709
7132.3 29495 29312.5 32968.8 32766.9 183.407
7135.1 29168.6 29278 32565.1 32701.2 182.394
7137.9 29170.4 29254.4 32569.8 32633.5 182.418
7140.7 29424.2 29288.7 32765.6 32667.2 183.178
7143.5 29271.6 29250.6 32666.2 32641.3 182.718
7146.3 29056.1 29153.8 32491.9 32557.3 182.04
7149.1 29133.8 28969.1 32513.8 32360.6 182.265
7151.9 28717.4 28972.5 32075.9 32297.2 180.972
7154.7 29066.3 28849 32301.8 32103.9 182.083
7157.5 28763.2 28796.5 31934.1 32008.8 181.132
7160.3 28560.1 28447.1 31790.6 31660 180.429
7163.1 28017.9 28111.8 31255.2 31305.5 178.701
7165.9 27757.3 27767.8 30870.8 30917.9 177.952
7168.7 27528.2 27484 30627.7 30541.2 177.138
7171.5 27166.5 27359 30125.1 30366 175.97
7174.3 27382.5 27218.7 30345.3 30180.7 176.707
7177.09 27107.2 27192.8 30071.6 30155.9 175.817
7179.89 27088.8 26905.6 30050.8 29821.4 175.753
7182.69 26520.7 26589.5 29341.7 29449.9 173.892
7185.49 26159 26285.1 28957.1 29076.5 172.678
7188.29 26175.7 26192.2 28930.7 28952.1 172.732
7191.08 26242 26399.9 28968.6 29151 172.985
7193.88 26782.1 26587.4 29553.9 29340.1 174.734
7196.68 26738.1 26734.5 29498 29510.6 174.652
7199.48 26683.3 26668.3 29480 29424.8 174.464
7202.27 26583.4 26623.4 29296.5 29333.2 174.112
7205.07 26603.6 26652.2 29223 29329 174.159
7207.87 26769.6 26836 29467.6 29493.7 174.709
7210.66 27134.8 27012.3 29790.4 29675.3 175.911
7213.46 27132.4 27069.6 29767.9 29727 175.956
7216.25 26941.6 27046.7 29622.7 29697.1 175.262
7219.05 27066.2 26949.6 29700.9 29566.4 175.691
7221.84 26841 26901.5 29375.8 29489.2 174.938
7224.64 26797.3 26733.5 29391 29295.7 174.83
7227.44 26562.1 26527.1 29120.4 29063.2 174.095
7230.23 26222 26257.3 28678.4 28737.8 172.878
7233.02 25987.7 26115.2 28414.7 28527.9 171.961
7235.82 26135.9 25951 28490.6 28333.6 172.364
7238.61 25729.3 25848.3 28095.6 28187.7 170.692
7241.41 25679.7 25805.4 27977 28154.4 170.606
7244.2 26007 25905.4 28390.7 28247.7 171.727
7247 26029.5 25932.3 28375.5 28276.6 171.953
7249.79 25760.5 25909.6 28063.5 28231.8 171.14
7252.58 25938.9 25897.6 28256.4 28181.7 171.823
7255.38 25993.5 26038.5 28225.3 28310.5 172.088
7258.17 26183.1 26069.6 28449.7 28327.1 172.735
7260.96 26032.2 25934.8 28306.3 28201.9 172.285
7263.75 25589 25785.6 27849.7 28014.4 170.789
7266.55 25735.7 25744.1 27887.1 27905.1 171.228
7269.34 25907.6 25697.6 27978.4 27784.9 171.712
7272.13 25449.5 25452.3 27489.1 27504.3 169.97
7274.92 24999.9 25305.3 27045.3 27392 168.387
7277.72 25466.5 25419.7 27641.5 27508.6 169.933
7280.51 25792.7 25486.4 27839.1 27595.5 171.187
7283.3 25200 25478.8 27305.7 27548 169.186
7286.09 25443.7 25164.5 27499.3 27215.8 170.128
7288.88 24849.7 25126.5 26842.5 27141.4 168.195
7291.67 25086.2 25129.7 27082.3 27093.2 169.023
7294.46 25453.1 25370.3 27354.8 27300.3 170.283
7297.25 25571.7 25417.7 27463.7 27323.5 170.687
7300.04 25228.4 25354.4 27152 27272.5 169.511
7302.83 25263 25161.5 27201.7 27096.8 169.596
7305.62 24993 25183.6 26936.6 27078.8 168.718
7308.41 25294.7 25102 27097.9 26953.6 169.631
7311.2 25018.3 25200.2 26826.1 27010.6 168.661
7313.99 25287.7 25225.2 27107.6 27028.2 169.492
7316.78 25369.5 25346.8 27150.8 27164.7 169.727
7319.57 25383.2 25395.3 27235.8 27215.8 169.873
7322.36 25433.1 25341.9 27260.8 27146.1 170.121
7325.15 25209.5 25327.7 26941.7 27096.4 169.416
7327.94 25340.5 25246.5 27086.7 26967.1 169.834
7330.72 25189.5 25303.2 26872.8 26993.6 169.371
7333.51 25379.4 25364.3 27021.4 27043.9 169.92
7336.3 25523.8 25484.2 27237.5 27183.8 170.263
7339.09 25549.5 25488.1 27292.5 27193.3 170.276
7341.87 25390.9 25372.1 27050 27086 169.864
7344.66 25175.8 25147.2 26915.5 26826.4 169.239
7347.45 24875 24941.3 26513.6 26601.1 168.297
7350.24 24773 24872.3 26374.2 26481 167.959
7353.02 24968.8 24899.5 26555 26472.5 168.646
7355.81 24956.6 24950.7 26488.3 26514.8 168.574
7358.59 24926.8 24901.6 26501.2 26441.2 168.502
7361.38 24821.4 24850.5 26334.1 26379.5 168.072
7364.17 24803.4 24757.7 26303 26266.2 167.93
7366.95 24648.4 24696.2 26161.4 26211.7 167.411
7369.74 24636.9 24646.1 26170.7 26164.1 167.326
7372.52 24652.8 24703.1 26160.3 26184.1 167.483
7375.31 24819.6 24679.4 26221.2 26112.2 168.158
7378.09 24565.8 24671.4 25955.1 26073.3 167.355
7380.88 24628.7 24467.3 26043.6 25851.2 167.594
7383.66 24207.6 24323.3 25554.8 25690.3 166.153
7386.45 24133.6 24108 25472.5 25470.8 165.851
7389.23 23982.9 23951.1 25384.9 25285.4 165.265
7392.01 23737 23973.8 24998.6 25293.1 164.454
7394.8 24201.7 24046.9 25495.9 25312.1 165.929
7397.58 24201.9 24128.6 25441.8 25404.7 165.994
7400.36 23982.1 24032.7 25276.4 25334.2 165.191
7403.15 23914.1 23860.9 25284.3 25182.2 164.961
7405.93 23686.4 23775.6 24986 25044.2 164.278
7408.71 23726.1 23752.7 24862.4 24973.7 164.462
7411.5 23845.6 23770.4 25072.8 24966.9 164.909
7414.28 23739.5 23673.7 24965.5 24878.8 164.529
7417.06 23436.2 23618.7 24598.2 24796 163.517
7419.84 23680.5 23496.6 24824.2 24618.2 164.374
7422.62 23373 23518 24432.4 24609.7 163.282
7425.41 23500.5 23509.6 24572.5 24572.3 163.708
7428.19 23655.5 23696.1 24712.1 24752.1 164.2
7430.97 23932.3 23744.2 24971.7 24806.5 165.099
7433.75 23644.9 23782.1 24735.8 24857.9 164.106
7436.53 23769.1 23586 24866.3 24658.6 164.553
7439.31 23344.1 23476.3 24373.6 24518.9 163.091
7442.09 23315.6 23337.2 24316.7 24323.7 163.029
7444.87 23351.8 23307.1 24280.7 24265.9 163.201
7447.65 23253.7 23223 24200.3 24151 162.848
7450.43 23063.5 23284.3 23972 24202.9 162.208
7453.21 23535.7 23411.2 24436.5 24308.9 163.852
7455.99 23634.3 23537.1 24518.1 24425.2 164.253
7458.77 23441.3 23412.3 24320.9 24314.4 163.513
7461.55 23161.3 23277.2 24104.3 24183.9 162.503
7464.33 23229 23198.7 24126.5 24084.8 162.652
7467.11 23205.9 23284.9 24023.7 24130.2 162.605
7469.88 23419.8 23310 24240.4 24120 163.266
7472.66 23304.4 23294.5 24095.9 24091.8 162.908
7475.44 23159.3 23299.2 23939.2 24089.3 162.305
7478.22 23433.9 23276.6 24232.9 24059.4 163.297
7481 23236.6 23249.3 24006.1 24023.2 162.59
7483.77 23077.3 23093.6 23830.5 23851.3 162.094
7486.55 22966.7 23003.3 23717.2 23769.1 161.757
7489.33 22966 22848.2 23759.5 23625.6 161.801
7492.1 22612 22579 23400 23363.2 160.516
7494.88 22159 22426.9 22930 23156.4 158.939
7497.66 22509.7 22335.7 23139.3 22988.4 160.236
7500.43 22338.3 22491 22895.8 23104.8 159.643
7503.21 22625.1 22510.8 23279.3 23109.3 160.618
7505.98 22569.1 22428.9 23152.7 23044.9 160.448
7508.76 22092.5 22352.5 22702.7 22938.5 158.711
7511.54 22395.7 22234.5 22959.9 22792.1 159.859
7514.31 22215.1 22325.2 22713.5 22856 159.176
7517.09 22364.7 22329.8 22894.5 22839.3 159.565
7519.86 22409.6 22423 22910 22937.2 159.632
7522.63 22494.8 22445.9 23007.1 22960.4 159.885
7525.41 22433.4 22425.9 22964.3 22949.5 159.666
7528.18 22349.4 22274.7 22877.2 22780.8 159.404
7530.96 22041.2 22270.3 22501 22753.3 158.433
7533.73 22420.4 22053.2 22881.8 22490.9 159.853
7536.5 21698.1 22045.2 22089.9 22456 157.324
7539.28 22017.1 21894.9 22396.2 22294.9 158.451
7542.05 21969.7 21998.2 22398.4 22402.3 158.27
7544.82 22007.9 22001.6 22412.3 22400.3 158.436
7547.6 22027.2 22086.7 22390.3 22484.4 158.489
7550.37 22224.9 22081.8 22650.6 22454.7 159.226
7553.14 21993.3 22044.7 22323.2 22373.3 158.321
7555.91 21915.9 21940.9 22146.1 22203.3 158.058
7558.69 21913.5 21871.5 22140.7 22096.1 158.04
7561.46 21785.2 21869.3 22001.6 22079.5 157.614
7564.23 21909.2 21878.2 22096 22103.2 158.029
7567 21940.3 21825.7 22211.9 22076 158.01
7569.77 21627.6 21743 21920.2 22009.3 156.889
7572.54 21661.2 21598.8 21895.8 21853.5 157.012
7575.31 21507.6 21594.8 21744.7 21816.4 156.528
7578.08 21615.7 21415.8 21808.7 21613.3 156.99
7580.85 21124.1 21231.2 21286.6 21392.1 155.142
7583.62 20953.9 20843.5 21081.1 20996.6 154.553
7586.39 20452.6 20235.2 20622.1 20410.5 152.695
7589.16 19299.2 18647.7 19528.3 18897.9 148.282
7591.93 16191.3 16119.9 16543.3 16417 135.764
7594.7 12869.3 12996.6 13179.5 13299.6 120.998
7597.47 9929.38 10220 10176 10445.2 106.26
7600.24 7861.31 8244.72 7980.18 8380.8 94.3856
7603.01 6943.48 7265.92 6986.25 7298.97 88.7537
7605.78 6992.97 7282.1 6930.48 7238.05 89.0675
7608.55 7909.86 8238.38 7797.43 8105.26 94.7726
7611.31 9812.3 10160.8 9587.86 9957.27 105.673
7614.08 12760.3 12271.4 12486.5 12064.2 120.534
7616.85 14241.5 13800.5 14118.1 13655.3 127.308
7619.62 14399.7 13884.3 14361.3 13853 128.027
7622.38 13011.6 13198.5 13079.7 13214.3 121.658
7625.15 12184.2 12297.5 12201.9 12300.9 117.757
7627.92 11696.6 11880.5 11621.1 11813.2 115.321
7630.68 11760.7 11877.4 11616.5 11755 115.691
7633.45 12174.9 12123.2 12027.2 11969.7 117.724
7636.22 12434.1 12552.5 12265.3 12391 119.077
7638.98 13048.6 13032.5 12880.4 12855.2 121.923
7641.75 13614.7 13541 13419.9 13347.5 124.515
7644.51 13959.7 14081.4 13742.2 13875.9 126.144
7647.28 14669.8 14640 14465.7 14427.9 129.304
7650.04 15290.3 15225.9 15075.9 14996.4 132.05
7652.81 15717.6 15707.9 15447.4 15470.2 133.849
7655.57 16115.8 16117.2 15887.3 15851.1 135.506
7658.34 16518.2 16414.8 16218.6 16154.3 137.181
7661.1 16610.3 16755.7 16356.9 16456.3 137.622
7663.87 17138.4 17045.1 16793.4 16740.5 139.721
7666.63 17386.4 17490 17071 17135.4 140.807
7669.39 17945.3 17905.2 17541.6 17542.8 143.107
7672.16 18383.7 18275.6 18015.8 17881.3 144.831
7674.92 18497.6 18557 18086.5 18146.9 145.284
7677.68 18789.6 18703.7 18338.3 18260.2 146.414
7680.45 18824 18856.9 18355.8 18404.6 146.572
7683.21 18957.2 19012.3 18519.8 18550 147.014
7685.97 19255.7 19108.3 18774.4 18633.9 148.241
7688.73 19112 19197.1 18607.6 18710.1 147.613
7691.5 19223.6 19171.6 18748.4 18677.6 148.032
7694.26 19179.2 18698 18676.9 18658.9 147.928
7697.02 17691.1 18238.5 18551.5 18611.8 142.045
7699.78 17845.1 17765.5 18606.9 18575.5 142.641
7702.54 17760.1 17819 18568.2 18571.3 142.281
7705.3 17851.8 17731.5 18538.9 18486.9 142.583
7708.06 17582.6 17633.2 18353.7 18383.9 141.314
7710.82 17465.4 17513.9 18258.9 18315.7 140.57
7713.58 17493.9 17552.8 18334.4 18369.1 140.602
7716.34 17699.2 17602 18513.8 18394 141.467
7719.1 17612.8 17761.9 18333.8 18517.7 141.255
7721.86 17973.8 17750.2 18705.4 18498.6 142.874
7724.62 17663.9 17801.9 18456.6 18528.1 141.726
