wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal spectrum_snr
6364.8 1359.15 1366.54 1768.68 1782.06 27.7137
6367.64 1336.03 1336.74 1734.08 1734.82 28.2531
6370.49 1315.04 1348.88 1701.7 1755.74 29.025
6373.33 1395.57 1336.28 1831.45 1734.41 31.0263
6376.18 1298.23 1338.4 1670.08 1714.01 29.4985
6379.02 1321.38 1349.99 1640.51 1709.58 30.2386
6381.87 1430.37 1382.32 1818.16 1739.78 31.9745
6384.71 1395.21 1409.11 1760.67 1773.42 31.4986
6387.56 1401.75 1375.21 1741.41 1725.42 31.752
6390.4 1328.66 1366.99 1674.19 1719.39 30.9234
6393.25 1370.57 1346.6 1742.56 1723.6 31.7374
6396.09 1340.56 1346.35 1754.05 1738.86 31.3565
6398.94 1327.92 1355.6 1719.98 1758.2 31.0782
6401.78 1398.31 1377.8 1800.58 1768.88 32.4153
6404.62 1407.17 1391.68 1786.09 1792.19 32.9985
6407.47 1369.57 1386.82 1789.89 1784.88 31.8351
6410.31 1383.72 1368.3 1778.64 1785.65 32.3323
6413.15 1351.62 1339.69 1788.41 1740.85 31.1801
6416 1283.73 1356.67 1655.49 1756.01 30.2286
6418.84 1434.65 1364.2 1824.13 1740.15 32.809
6421.68 1374.22 1426.08 1740.84 1824.54 31.9251
6424.52 1469.37 1389.09 1908.65 1771.51 33.3067
6427.37 1323.69 1399.15 1665.03 1788.45 31.274
6430.21 1404.4 1334.85 1791.67 1709.65 32.6196
6433.05 1276.46 1356.32 1672.25 1733.74 30.5304
6435.89 1388.11 1360.58 1737.3 1730.82 32.4262
6438.74 1417.17 1388.55 1782.91 1749.29 33.16
6441.58 1360.38 1384.34 1727.65 1747.49 32.066
6444.42 1375.46 1346.38 1731.91 1712.83 32.4246
6447.26 1303.29 1349.28 1678.92 1718.6 30.8361
6450.1 1369.09 1344.63 1744.97 1737.27 32.0101
6452.94 1361.5 1345.9 1787.93 1746.32 31.6324
6455.78 1307.11 1347.88 1706.06 1752.06 30.4272
6458.63 1375.03 1327.7 1762.19 1708.17 31.1975
6461.47 1300.95 1341.76 1656.28 1716.28 29.0873
6464.31 1349.3 1331.43 1730.39 1713.66 29.0118
6467.15 1344.03 1344.91 1754.31 1750.15 28.6546
6469.99 1341.39 1382.27 1765.74 1777.5 29.0104
6472.83 1461.37 1400.91 1812.45 1779.79 31.7023
6475.67 1399.97 1427.73 1761.18 1780.07 31.405
6478.51 1421.86 1422.49 1766.58 1780.68 32.0877
6481.35 1445.64 1431.61 1814.27 1795.29 33.0941
6484.19 1427.34 1427.61 1805.02 1800.42 33.0732
6487.03 1409.84 1374.53 1781.96 1746.58 32.8903
6489.87 1286.41 1336.77 1652.76 1705.29 30.4581
6492.71 1314.07 1305.96 1681.15 1673.17 29.6958
6495.54 1317.38 1342.41 1685.6 1722 28.7077
6498.38 1395.78 1370.57 1799.25 1754.04 29.3207
6501.22 1398.54 1398.14 1777.27 1783.97 29.694
6504.06 1400.1 1389.04 1775.4 1757.15 30.4839
6506.9 1368.46 1356.27 1718.77 1709.44 30.7741
6509.74 1300.24 1305.97 1634.14 1655.31 29.9076
6512.58 1249.21 1282.97 1613 1622.36 29.5549
6515.41 1299.46 1291.74 1619.93 1639.68 30.3355
6518.25 1326.57 1339.8 1686.11 1682.82 30.6055
6521.09 1393.37 1357.27 1742.43 1713.12 31.9949
6523.93 1351.86 1392.61 1710.82 1760.16 30.8888
6526.76 1432.6 1359.24 1827.23 1732.41 31.9433
6529.6 1293.27 1379.81 1659.17 1757.63 28.7978
6532.44 1413.56 1341.17 1786.49 1702.82 30.6689
6535.28 1316.68 1352.44 1662.79 1714.51 29.4555
6538.11 1327.08 1352.96 1694.24 1721.92 29.7731
6540.95 1415.11 1374.65 1808.72 1743.58 31.2332
6543.79 1381.75 1385.32 1727.77 1744.72 30.9556
6546.62 1359.08 1357.17 1697.67 1696.81 30.0683
6549.46 1330.66 1349.43 1665 1699.65 29.0337
6552.29 1358.54 1333.54 1736.27 1687.01 29.2834
6555.13 1311.43 1357.66 1659.77 1728.23 28.846
6557.97 1403.02 1349.15 1788.65 1719.3 30.4553
6560.8 1333 1369.28 1709.48 1740.28 29.4845
6563.64 1371.82 1362.64 1722.72 1726 30.475
6566.47 1383.09 1375.56 1745.79 1714.56 31.0157
6569.31 1371.78 1372.37 1675.16 1691.28 30.8364
6572.14 1362.23 1377.11 1652.88 1702.21 30.2192
6574.98 1397.3 1405.05 1778.6 1742.76 30.4082
6577.81 1455.61 1389.43 1796.78 1739.14 31.2703
6580.65 1315.37 1381.27 1642.03 1714.35 29.8814
6583.48 1372.83 1374.99 1704.24 1706.51 31.5138
6586.32 1436.78 1381.27 1773.27 1710.88 33.0255
6589.15 1334.2 1355.45 1655.12 1679.58 31.3257
6591.98 1295.37 1318.27 1610.35 1642.06 30.7022
6594.82 1325.22 1344.32 1660.71 1670.6 31.0955
6597.65 1412.36 1358.41 1740.75 1684.67 32.0179
6600.48 1337.64 1375.31 1652.56 1700.05 30.6594
6603.32 1375.93 1370.03 1706.84 1705.9 31.1156
6606.15 1396.51 1373.51 1758.31 1717.12 31.7571
6608.98 1348.1 1402.6 1686.21 1753.54 31.6232
6611.82 1463.18 1387.9 1816.11 1722.93 33.8731
6614.65 1352.41 1440.25 1666.47 1795.43 32.3912
6617.48 1505.16 1431.34 1903.7 1784.63 34.4621
6620.31 1436.46 1441.4 1783.73 1814.84 33.6541
6623.15 1382.59 1429.16 1757.09 1784.29 32.3784
6625.98 1468.42 1418.46 1812.04 1766.98 33.6969
6628.81 1404.37 1436.18 1731.81 1778.4 32.5462
6631.64 1435.75 1426.21 1791.36 1772.59 32.6343
6634.47 1438.51 1418.42 1794.61 1768.16 33.0986
6637.31 1381 1437.03 1718.51 1805.15 32.2747
6640.14 1491.58 1442.33 1902.33 1820.29 34.4312
6642.97 1454.4 1508.55 1840.02 1910.77 33.7161
6645.8 1579.66 1537.5 1989.98 1925.68 36.1062
6648.63 1578.44 1556.22 1947.05 1946 35.8871
6651.46 1510.55 1562.73 1900.96 1946.43 34.8205
6654.29 1599.18 1707.99 1991.28 2135.96 35.9364
6657.12 2014.24 1989.03 2515.65 2473.82 41.3539
6659.95 2353.66 2273.73 2914.52 2818.63 45.8029
6662.78 2453.3 2383.07 3025.71 2924.03 46.733
6665.61 2342.24 2258.71 2831.86 2755.87 45.1593
6668.44 1980.59 2039.16 2410.04 2477.38 40.7815
6671.27 1794.64 1798.52 2190.26 2201.09 38.803
6674.1 1620.32 1685.99 2002.99 2067.54 36.3377
6676.93 1643.02 1681.29 2009.37 2068.13 36.8022
6679.76 1780.53 1725.5 2192.05 2125.71 38.8648
6682.59 1752.96 1778.04 2175.71 2191.57 38.3829
6685.42 1800.64 1749.74 2206.95 2161.74 39.1176
6688.25 1695.62 1677.46 2102.56 2071.35 37.4881
6691.08 1536.12 1589.93 1904.53 1955.01 34.9265
6693.9 1538.06 1521.66 1857.94 1872.73 35.6457
6696.73 1490.81 1496.5 1855.71 1843.83 34.6827
6699.56 1460.64 1460.24 1817.85 1813.48 33.9725
6702.39 1429.26 1480.89 1766.89 1840.09 33.5609
6705.22 1552.77 1473.07 1935.52 1818.64 35.5906
6708.04 1437.19 1476.4 1753.52 1823.58 34.0076
6710.87 1439.24 1449.34 1781.69 1779.59 33.6214
6713.7 1471.6 1459.36 1803.56 1801.05 34.4171
6716.53 1467.24 1487.58 1817.89 1823.38 33.993
6719.35 1523.91 1502.67 1848.69 1850 35.4245
6722.18 1516.85 1508.61 1883.43 1865.62 35.2732
6725.01 1485.07 1485.37 1864.76 1853.75 34.3407
6727.83 1454.19 1481.63 1813.05 1836.46 34.0153
6730.66 1505.63 1449.92 1831.58 1790.47 34.7604
6733.48 1389.94 1430.85 1726.77 1752.3 33.2952
6736.31 1396.97 1408.37 1698.56 1725.97 33.1713
6739.14 1438.19 1432.66 1752.57 1754.46 33.7751
6741.96 1462.81 1435.63 1812.25 1775.44 34.1165
6744.79 1405.88 1423.37 1761.5 1766.3 32.9999
6747.61 1401.42 1408.08 1725.15 1747.95 33.2863
6750.44 1416.93 1406.26 1757.2 1728.23 33.6116
6753.26 1400.43 1441.66 1702.33 1776.54 33.2955
6756.09 1507.61 1459.34 1870.09 1781.55 34.7704
6758.91 1469.99 1464.06 1772.24 1773.4 34.5941
6761.74 1414.59 1456.1 1677.87 1768.46 33.9671
6764.56 1483.73 1424.25 1855.27 1744.7 34.2541
6767.39 1374.42 1448.79 1700.98 1796.7 33.1658
6770.21 1488.23 1435.48 1833.84 1765.92 34.957
6773.03 1443.8 1456.51 1762.93 1785.82 34.4077
6775.86 1437.49 1442.66 1760.7 1743.13 34.1934
6778.68 1446.69 1446.99 1705.75 1741.4 34.5886
6781.51 1456.79 1472.9 1757.77 1762.21 34.42
6784.33 1515.21 1481.72 1823.12 1803.5 35.2739
6787.15 1473.16 1505.18 1829.6 1843.45 34.2862
6789.97 1527.16 1480.57 1877.62 1824.7 35.6387
6792.8 1441.39 1486.19 1766.89 1821.08 34.2787
6795.62 1490 1476.46 1818.73 1799.28 34.948
6798.44 1497.98 1514.33 1812.23 1845.99 35.0596
6801.26 1555.01 1491.02 1907.02 1817.19 35.9081
6804.09 1420.06 1477.14 1732.33 1805.16 33.8684
6806.91 1456.34 1433.93 1776.14 1757.02 34.7013
6809.73 1425.38 1464.75 1762.6 1795.08 33.6991
6812.55 1512.53 1503.22 1846.48 1852.43 35.0602
6815.37 1571.75 1589.65 1948.21 1950.52 36.185
6818.2 1684.68 1620.47 2056.87 1975.53 37.1502
6821.02 1604.98 1611.21 1921.53 1958.47 34.6382
6823.84 1543.96 1572.49 1897.02 1907.08 31.267
6826.66 1568.53 1554.45 1902.69 1890.34 29.6822
6829.48 1550.85 1538.41 1871.3 1846.28 28.6389
6832.3 1495.86 1551.16 1764.84 1847.28 27.876
6835.12 1606.77 1559.04 1905.7 1851.92 30.6098
6837.94 1574.48 1548.74 1885.21 1847.86 31.5236
6840.76 1464.97 1492.13 1752.66 1778.11 31.183
6843.58 1436.93 1430.74 1696.47 1719.99 32.2179
6846.4 1390.33 1395.5 1710.84 1688.83 32.1096
6849.22 1359.25 1407.96 1659.18 1715.01 32.3069
6852.04 1474.29 1404.54 1775.02 1705.12 34.4587
6854.86 1380.08 1413.99 1681.15 1717.55 31.6605
6857.68 1387.6 1386.38 1696.48 1693.92 29.105
6860.5 1391.45 1361.93 1704.14 1677.02 27.4756
6863.31 1306.74 1275.36 1630.44 1582.16 25.4836
6866.13 1127.9 1191.82 1411.9 1486.11 24.0636
6868.95 1140.82 1141.23 1416 1400 25.7796
6871.77 1154.98 1137.28 1372.09 1380.37 27.757
6874.59 1116.05 1128.5 1353.01 1355.13 27.5042
6877.41 1114.47 1163.34 1340.3 1406.39 27.8003
6880.22 1259.5 1222.9 1525.84 1470.52 30.5391
6883.04 1294.71 1282.04 1545.42 1542.52 30.6716
6885.86 1291.91 1275.83 1556.3 1537.08 30.418
6888.68 1240.86 1265.77 1509.52 1538.54 29.5762
6891.49 1264.54 1255.85 1549.78 1523.42 30.073
6894.31 1262.16 1264.04 1510.96 1533.61 30.0256
6897.13 1265.41 1260.62 1540.1 1518.16 29.974
6899.94 1254.29 1249.76 1503.43 1515.53 29.7844
6902.76 1229.57 1264.92 1503.06 1526.39 29.5287
6905.58 1310.91 1296.64 1572.69 1561.26 30.6517
6908.39 1349.45 1348.77 1608.04 1609.34 30.7682
6911.21 1385.94 1387.66 1647.29 1666.2 31.0219
6914.02 1427.58 1391.73 1743.27 1675.38 31.5455
6916.84 1361.68 1383.81 1635.57 1675.88 29.794
6919.65 1362.18 1353.9 1648.79 1610.6 28.9009
6922.47 1337.84 1375.68 1547.43 1634.02 28.4434
6925.28 1427.01 1369.03 1705.84 1617.55 30.9994
6928.1 1342.25 1371.38 1599.37 1625.94 30.757
6930.91 1344.89 1340.36 1572.62 1593.14 31.2894
6933.73 1333.95 1335.04 1607.43 1574.07 30.9134
6936.54 1326.27 1331.52 1542.17 1588.43 30.3472
6939.36 1334.33 1339.22 1615.68 1579.32 30.0956
6942.17 1357.06 1350.07 1580.09 1613.13 29.8524
6944.98 1358.82 1336.33 1643.62 1598.04 28.5699
6947.8 1293.09 1306.93 1570.41 1575.64 27.094
6950.61 1268.88 1303.45 1512.89 1560.82 27.6482
6953.43 1348.38 1321.57 1599.16 1569.93 30.1098
6956.24 1347.46 1346.95 1597.74 1609.65 31.3959
6959.05 1345.03 1354.19 1632.03 1622.16 31.9699
6961.86 1370.09 1361.92 1636.7 1632.79 32.3944
6964.68 1370.64 1359.61 1629.64 1630.66 32.1078
6967.49 1338.09 1342.99 1625.66 1613.33 30.9459
6970.3 1320.26 1346.3 1584.7 1615.68 30.0535
6973.11 1380.55 1357.14 1636.68 1629.74 30.5762
6975.93 1370.62 1377.16 1667.84 1658.65 29.6279
6978.74 1380.31 1368.17 1671.43 1649.4 30.0733
6981.55 1353.58 1353.29 1608.92 1639.29 30.884
6984.36 1325.97 1354.89 1637.53 1625.87 31.2764
6987.17 1385.12 1344.36 1631.17 1618.26 33.1596
6989.98 1321.98 1369.87 1586.1 1625.47 32.4422
6992.79 1402.53 1356.44 1659.15 1617.63 34.0839
6995.6 1344.82 1363.56 1607.66 1623.21 32.8077
6998.42 1343.35 1355.84 1602.82 1618.66 32.3176
7001.23 1379.35 1334.7 1645.5 1599.52 32.72
7004.04 1281.41 1319.3 1550.25 1579.46 30.7293
7006.85 1297.15 1320.25 1542.62 1558.23 30.6165
7009.66 1382.19 1340.99 1581.81 1580.89 32.1044
7012.47 1343.64 1383.42 1618.25 1623.5 31.5915
7015.28 1424.44 1369.76 1670.44 1625.64 34.0268
7018.08 1341.2 1382.82 1588.22 1632.35 33.0624
7020.89 1382.83 1353.2 1638.38 1612.57 33.9441
7023.7 1335.56 1340.31 1611.12 1598.05 33.1228
7026.51 1302.55 1334.88 1544.65 1589.78 32.9375
7029.32 1366.52 1311.96 1613.56 1546.83 33.9225
7032.13 1266.82 1310.41 1482.27 1549.96 32.2533
7034.94 1297.89 1315.87 1554.05 1555.51 32.3592
7037.75 1382.9 1311.5 1630.22 1568.78 33.7803
7040.55 1253.71 1329.83 1522.08 1570.47 30.882
7043.36 1352.88 1312.48 1559.11 1557.48 32.1227
7046.17 1330.86 1317.51 1591.24 1551.76 31.4066
7048.98 1268.79 1313.96 1504.94 1554.79 30.597
7051.78 1342.24 1312.94 1568.18 1538.68 32.3425
7054.59 1327.8 1277.18 1542.92 1552.29 32.4849
7057.4 1161.51 1239.46 1545.77 1555.7 28.9403
7060.2 1229.06 1195.78 1578.42 1543.66 30.491
7063.01 1196.77 1234.81 1506.8 1582.86 29.9721
7065.82 1278.59 1224.09 1663.35 1575.84 31.3193
7068.62 1196.9 1239.8 1557.36 1600.04 29.8558
7071.43 1243.9 1204 1579.41 1552.58 30.7222
7074.24 1171.21 1221.12 1520.97 1569.62 29.4327
7077.04 1248.24 1233.55 1608.48 1601.57 30.5443
7079.85 1281.2 1267.27 1675.25 1619.59 31.0994
7082.65 1272.36 1254.01 1575.03 1612.74 30.8435
7085.46 1208.47 1227 1587.95 1572.2 29.5205
7088.26 1200.16 1200.33 1553.62 1572.44 29.4705
7091.07 1192.36 1209.6 1575.74 1559.68 29.5327
7093.87 1236.26 1212.9 1549.69 1561.62 30.8596
7096.68 1210.06 1227.28 1559.43 1539.69 30.5677
7099.48 1235.52 1208.2 1509.94 1520.9 31.3998
7102.28 1179.01 1192.13 1493.33 1497.77 30.0611
7105.09 1161.84 1179.36 1490.05 1513.94 29.7346
7107.89 1197.24 1201.49 1558.45 1549.97 30.0564
7110.7 1245.39 1196.73 1601.42 1521 31.0426
7113.5 1147.55 1205.6 1403.15 1507.78 29.6138
7116.3 1223.88 1195.08 1518.77 1482.01 31.3779
7119.11 1213.82 1223.73 1524.11 1532.77 31.0157
7121.91 1233.5 1223.95 1555.43 1528.37 31.2888
7124.71 1224.52 1221.12 1505.57 1528.31 31.0763
7127.51 1205.33 1179.48 1523.94 1489.25 30.1727
7130.32 1108.6 1182.39 1438.23 1507.02 28.5927
7133.12 1233.23 1184.32 1558.9 1508.35 30.8784
7135.92 1211.12 1232.12 1527.91 1542.01 30.4335
7138.72 1252.01 1234.01 1539.22 1544.76 31.219
7141.52 1238.91 1239.92 1567.16 1540.19 30.4392
7144.32 1228.83 1205.65 1514.21 1508.74 30.5899
7147.13 1149.23 1188.75 1444.85 1461.32 29.1818
7149.93 1188.19 1187.21 1424.9 1460.15 30.5427
7152.73 1224.21 1227.78 1510.71 1531.07 30.795
7155.53 1270.95 1209.04 1657.6 1556.5 31.6719
7158.33 1131.96 1223.99 1501.18 1566.99 29.0952
7161.13 1269.04 1185.88 1542.19 1493.77 31.8129
7163.93 1156.65 1178.79 1437.94 1452.42 29.8978
7166.73 1110.67 1120.2 1377.13 1384.47 29.2871
7169.53 1093.27 1101.71 1338.33 1363.75 29.1373
7172.33 1101.19 1080.25 1375.8 1315 29.3768
7175.13 1046.28 1071.33 1230.87 1300.25 28.4162
7177.93 1066.52 1043.44 1294.1 1271.59 28.9292
7180.73 1017.52 1038.32 1289.81 1297.54 27.9455
7183.53 1030.91 1012.18 1308.71 1260.5 28.4264
7186.32 988.115 1010.8 1182.96 1258.61 27.618
7189.12 1013.37 991.791 1284.14 1221.5 28.0566
7191.92 973.884 999.315 1197.39 1228.04 28.0674
7194.72 1010.69 1007.17 1202.58 1211.33 28.5691
7197.52 1036.92 1014.67 1234.03 1224.68 28.9526
7200.31 996.402 1062.76 1237.44 1294 28.4524
7203.11 1154.95 1064.06 1410.54 1315.64 30.7448
7205.91 1040.82 1077.95 1298.95 1323.37 28.6482
7208.71 1038.1 1079.89 1260.63 1341.83 29.0011
7211.5 1160.75 1114.43 1465.91 1368.28 30.694
7214.3 1144.45 1158 1378.29 1420.73 30.7404
7217.1 1168.81 1153.31 1418 1398.45 30.8158
7219.89 1146.67 1137.62 1399.06 1366.73 30.0578
7222.69 1097.38 1114.83 1283.14 1348.88 29.2748
7225.49 1100.44 1080.67 1364.45 1315.65 29.1581
7228.28 1044.18 1054.41 1299.35 1301.74 27.9478
7231.08 1018.6 1052.28 1241.43 1273.15 25.5022
7233.87 1094.05 1076.77 1278.67 1282.25 23.5045
7236.67 1117.67 1053.11 1326.66 1258.04 20.9771
7239.46 947.625 1026.06 1168.8 1224.42 16.5401
7242.26 1012.9 979.069 1177.8 1179.26 17.4248
7245.05 976.686 986.598 1191.18 1224.51 17.7676
7247.85 970.212 962.779 1304.55 1214.37 19.3582
7250.64 941.441 989.124 1147.39 1250.24 20.8306
7253.44 1055.72 1010.23 1298.8 1221.09 24.56
7256.23 1033.51 1013.73 1217.08 1224.05 25.8404
7259.03 951.954 1005.32 1156.26 1208.12 25.3877
7261.82 1030.48 997.556 1251.02 1207.31 27.2544
7264.61 1010.23 990.29 1214.66 1194.93 27.1717
7267.41 930.155 1004.19 1119.1 1186.27 23.2352
7270.2 1072.19 985.959 1225.05 1165.53 22.3446
7272.99 955.537 1000.35 1152.42 1202.78 18.1793
7275.78 973.33 970.426 1230.86 1217.82 17.6386
7278.58 982.412 999.789 1270.17 1251.64 18.3244
7281.37 1043.63 1029.97 1253.88 1279.26 20.1255
7284.16 1063.87 1046.86 1313.73 1273.7 21.7418
7286.95 1033.09 1026.42 1253.49 1278.14 23.35
7289.75 982.296 1029.67 1267.21 1277.32 23.6689
7292.54 1073.61 1012.07 1311.27 1260.33 25.8843
7295.33 980.3 1051 1202.51 1257.22 24.3357
7298.12 1099.1 1044.25 1257.89 1211.4 26.1226
7300.91 1053.36 1052.59 1173.8 1217.23 25.0258
7303.7 1005.3 1007.2 1220 1183.07 24.1315
7306.49 962.935 1011.69 1155.41 1196.35 23.4966
7309.28 1066.83 1018.08 1213.64 1177.94 23.1214
7312.07 1024.47 1021.1 1164.78 1194.35 20.5365
7314.86 972.017 1027.15 1204.62 1219.1 18.8498
7317.65 1084.96 1034.2 1287.91 1276.26 21.9657
7320.44 1045.63 1084.03 1336.25 1330.5 22.7494
7323.23 1121.49 1080.32 1367.34 1339.67 24.5461
7326.02 1073.83 1076.25 1315.43 1307.09 23.8745
7328.81 1033.44 1060.65 1238.49 1294.07 23.0948
7331.6 1074.69 1095.21 1328.29 1309.47 24.0571
7334.39 1177.52 1083.91 1361.63 1285.91 23.6187
7337.18 999.532 1101.65 1167.8 1284.27 18.969
7339.97 1127.9 1063.95 1323.37 1255.95 20.3243
7342.76 1064.43 1085.98 1276.68 1318.17 20.4779
7345.54 1065.62 1070.41 1354.45 1321.1 23.1943
7348.33 1081.2 1078.2 1332.19 1315.82 25.4111
7351.12 1087.8 1061.12 1260.83 1258.9 26.0636
7353.91 1014.38 1065.59 1183.67 1245.92 23.9698
7356.69 1094.6 1066.92 1293.27 1254.22 24.5016
7359.48 1091.77 1070.53 1285.73 1246.02 24.4076
7362.27 1025.21 1066.69 1159.05 1238.03 22.2355
7365.05 1083.09 1080.57 1269.33 1218.74 21.9292
7367.84 1133.39 1126.38 1227.83 1270.07 22.2029
7370.63 1162.66 1129.29 1313.07 1291.14 23.4418
7373.41 1091.81 1088.17 1332.53 1290.19 24.3972
7376.2 1010.05 1077.88 1224.98 1286.43 24.9682
7378.99 1131.79 1070.13 1301.79 1263.36 29.0599
7381.77 1068.56 1071.27 1263.31 1268.15 28.315
7384.56 1013.47 1062.22 1239.35 1246.79 26.4255
7387.34 1104.64 1062.08 1237.71 1240.84 27.1172
7390.13 1068.15 1068.98 1245.46 1234.98 25.438
7392.91 1034.15 1068.7 1221.78 1227.03 24.0717
7395.7 1103.81 1055.99 1213.84 1231.86 24.3437
7398.48 1030.01 1045.7 1259.97 1222.63 22.0241
7401.26 1003.27 1043.12 1194.09 1266.16 21.583
7404.05 1096.1 1082.49 1344.4 1280.36 24.6289
7406.83 1148.1 1106.68 1302.58 1306.47 27.4785
7409.62 1075.86 1099.97 1272.42 1263.63 27.5074
7412.4 1075.96 1074.41 1215.89 1224.92 28.6115
7415.18 1071.4 1082.22 1186.46 1210.98 29.0671
7417.97 1099.3 1095.16 1230.61 1222.56 29.8854
7420.75 1114.78 1095.64 1250.61 1222.55 29.7185
7423.53 1072.83 1095.96 1186.42 1225.8 28.1051
7426.31 1100.28 1087.49 1240.37 1202.12 27.6442
7429.1 1089.35 1116.41 1179.58 1247.05 27.1784
7431.88 1159.61 1119.82 1321.21 1240.93 27.8068
7434.66 1110.49 1115.09 1222.01 1258.11 26.0791
7437.44 1075.17 1117.27 1231.1 1249.01 25.2931
7440.22 1166.16 1113.21 1293.92 1258.06 27.8495
7443 1098.29 1137.18 1249.15 1282.98 27.8881
7445.79 1147.08 1128.42 1305.88 1271.54 30.0412
7448.57 1139.9 1142.35 1259.59 1283.16 30.372
7451.35 1140.07 1124.79 1283.99 1254.43 30.5841
7454.13 1094.4 1119.85 1219.71 1252.85 29.7161
7456.91 1125.09 1116.51 1254.84 1233.9 29.4368
7459.69 1130.03 1125.74 1227.15 1234.09 28.7764
7462.47 1122.09 1132.23 1220.28 1243.06 27.8898
7465.25 1144.57 1145.21 1281.73 1265.68 27.172
7468.03 1168.96 1119.28 1295.01 1228.14 26.8577
7470.81 1044.32 1099.72 1107.68 1209.76 24.1689
7473.59 1085.88 1096.98 1226.58 1209.46 24.583
7476.36 1160.74 1106.45 1294.13 1246.77 25.474
7479.14 1072.73 1128.89 1219.59 1260.44 23.4756
7481.92 1153.21 1095.88 1267.61 1234.16 25.4503
7484.7 1061.71 1104.21 1215.27 1241.44 24.9892
7487.48 1097.72 1104.18 1241.45 1254.82 26.9707
7490.26 1153.12 1104.75 1307.76 1235.72 28.976
7493.03 1063.42 1083 1157.96 1221.06 27.5487
7495.81 1032.45 1041.44 1197.47 1173.68 27.516
7498.59 1028.45 1046.11 1165.6 1197.48 28.2172
7501.37 1077.41 1065.42 1229.36 1203.52 29.3017
7504.14 1090.39 1078.28 1215.59 1214.12 29.8318
7506.92 1067.02 1094.95 1197.41 1231.97 29.3001
7509.7 1127.44 1086.66 1282.92 1221.27 30.3474
7512.47 1065.53 1109.99 1183.47 1230.8 28.8486
7515.25 1136.99 1099.47 1225.99 1205.14 28.4008
7518.03 1095.88 1125.96 1205.96 1218.61 24.6224
7520.8 1145.01 1117.07 1223.88 1198.58 23.5174
7523.58 1110.32 1086.17 1165.91 1187.52 22.1905
7526.35 1003.17 1090.33 1172.77 1218.09 21.0818
7529.13 1157.49 1077.98 1315.59 1233.48 25.1551
7531.9 1073.27 1114.37 1212.09 1247.13 25.5795
7534.68 1112.35 1060.1 1213.71 1170.08 27.8876
7537.45 994.681 1044.69 1084.44 1156.22 26.3898
7540.23 1027.04 1021.28 1170.5 1135.74 27.5239
7543 1042.13 1018.98 1152.27 1161.09 28.0554
7545.77 987.783 1025.54 1160.5 1153.62 27.2482
7548.55 1046.71 1022.55 1148.08 1146.52 28.3817
7551.32 1033.16 1037.81 1130.99 1129.13 27.5934
7554.09 1033.55 1041.16 1108.33 1123.28 27.0322
7556.87 1056.78 1049.33 1130.53 1123.97 27.3162
7559.64 1057.66 1068 1133.05 1171.93 27.8308
7562.41 1089.57 1066.43 1252.21 1183.9 27.9799
7565.19 1052.04 1084.18 1166.43 1205.44 25.7375
7567.96 1110.93 1075.9 1197.69 1165.33 24.9766
7570.73 1064.73 1084.89 1131.88 1151.62 23.5471
7573.5 1079 1062.82 1125.3 1148.15 24.6289
7576.27 1044.73 1047.86 1187.28 1135.92 25.8404
7579.05 1019.84 1035.26 1095.18 1156.62 26.2564
7581.82 1041.22 1023.88 1187.4 1134.29 26.5342
7584.59 1010.58 1016.15 1120.29 1137.84 26.058
7587.36 996.661 955.3 1105.85 1079.77 26.2921
7590.13 858.658 863.33 1013.19 976.858 24.4856
7592.9 734.671 694.86 811.537 782.716 22.1566
7595.67 491.251 561.248 523.422 591.939 16.4243
7598.44 457.821 424.512 440.856 427.402 16.3967
7601.21 324.463 353.783 317.926 349.116 13.6725
7603.98 279.066 314.444 288.566 316.895 13.7904
7606.75 339.805 335.068 344.192 342.095 16.1281
7609.52 386.334 415.559 393.526 424.202 17.2357
7612.29 520.539 529.272 534.888 560.754 19.3331
7615.06 680.944 634.908 753.848 669.688 21.837
7617.83 703.241 674.278 720.329 729.164 21.8231
7620.59 638.649 663.692 713.314 709.888 19.9703
7623.36 649.185 612.443 696.02 668.194 20.2551
7626.13 549.493 593.882 595.249 622.673 17.7928
7628.9 582.966 576.997 576.749 597.209 19.0775
7631.67 598.532 584.87 619.63 595.85 20.4627
7634.43 573.113 601.27 591.17 622.23 20.9409
7637.2 632.164 623.678 655.888 660.74 22.6171
7639.97 665.758 644.493 735.16 694.957 23.2604
7642.74 635.556 666.55 693.823 727.18 22.8773
7645.5 698.337 684.795 752.557 728.127 24.0685
7648.27 720.491 726.479 738.002 768.678 23.5261
7651.03 760.608 762.956 815.475 813.968 23.9871
7653.8 807.77 803.549 888.427 867.957 24.3944
7656.57 842.269 840.703 899.969 909.049 24.2892
7659.33 872.071 875.445 938.752 934.027 24.1771
7662.1 911.996 887.915 963.361 937.951 25.2572
7664.86 879.677 906.54 911.739 952.752 24.8277
7667.63 927.947 929.193 983.155 975.155 26.8278
7670.39 979.956 953.853 1030.57 994.41 28.7792
7673.16 953.657 971.033 969.505 1004.64 28.3182
7675.92 979.485 957.759 1013.84 978.738 28.8205
7678.69 940.135 958.016 952.867 991.179 27.8018
7681.45 954.429 941.269 1006.83 985.876 27.646
7684.21 929.242 944.416 997.931 996.411 27.2989
7686.98 949.577 970.179 984.473 1013.2 26.781
7689.74 1031.72 976.513 1057.2 1005.68 28.362
7692.5 948.242 963.755 975.358 1001.16 26.5434
