wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4799.72 750.607 709.285 813.629 767.859
4802.62 724.36 757.495 780.434 821.771
4805.52 797.517 760.619 871.249 824.336
4808.43 759.98 775.479 821.324 836.794
4811.33 768.941 749.202 817.808 809.865
4814.23 718.685 749.341 790.461 812.344
4817.13 760.396 751.726 828.762 815.138
4820.03 776.098 756.105 826.192 817.705
4822.93 731.822 757.014 798.162 811.121
4825.83 763.124 770.958 809.009 831.274
4828.73 817.93 789.997 886.651 845.18
4831.63 788.937 788.173 839.88 847.118
4834.53 757.652 761.473 814.823 811.032
4837.43 737.831 774.24 778.392 819.15
4840.33 827.236 775.784 864.234 826.178
4843.23 762.285 792.405 835.907 854.447
4846.13 787.693 766.694 863.201 838.833
4849.03 750.105 775.37 817.393 842.325
4851.93 788.312 772.217 846.382 830.922
4854.83 778.232 803.367 828.99 859.569
4857.73 843.558 782.216 903.334 844.82
4860.63 724.857 774.657 802.136 841.094
4863.53 755.556 767.845 817.813 837.162
4866.43 823.121 777.333 891.538 842.659
4869.33 753.322 782.905 818.626 837.433
4872.23 772.271 754.363 802.134 812.342
4875.13 737.495 765.778 816.267 825.372
4878.03 787.57 752.495 857.715 830.956
4880.93 732.42 774.554 818.885 845.771
4883.83 803.673 783.466 860.712 852.569
4886.73 814.305 816.078 878.109 882.454
4889.63 830.255 836.269 908.541 908.413
4892.53 864.247 810.68 938.589 889.256
4895.42 737.538 829.93 820.638 912.218
4898.32 888.005 819.21 977.426 902.63
4901.22 832.087 868.056 909.826 954.926
4904.12 884.074 838.131 977.526 915.025
4907.02 798.232 837.863 857.722 908.349
4909.92 831.284 813.408 889.799 880.821
4912.82 810.708 819.551 894.942 892.378
4915.72 816.66 842.235 892.393 926.855
4918.61 899.337 830.363 993.229 908.514
4921.51 775.093 808.807 839.919 887.872
4924.41 751.991 774.326 830.467 841.343
4927.31 795.893 778.263 853.645 846.945
4930.21 786.903 806.382 856.724 880.886
4933.1 836.349 813.094 932.289 889.975
4936 816.029 810.162 880.911 878.761
4938.9 778.108 797.109 823.081 858.234
4941.8 797.19 775.833 870.709 839.663
4944.7 752.203 778.066 825.198 852.043
4947.59 784.807 778.901 860.221 853.65
4950.49 799.692 795.138 875.53 868.438
4953.39 800.915 803.823 869.562 875.096
4956.29 810.862 780.857 880.196 847.818
4959.18 730.792 769.952 793.696 830.432
4962.08 768.201 776.036 817.405 840.495
4964.98 829.115 821.262 910.383 886.436
4967.88 866.471 863.827 931.519 942.67
4970.77 895.894 855.173 986.109 936.108
4973.67 803.154 848.275 890.698 932.944
4976.57 845.777 836.853 922.025 919.127
4979.46 861.629 863.667 944.659 941.816
4982.36 883.596 877.578 958.766 965.299
4985.26 887.509 901.806 992.473 984.998
4988.15 934.313 879.485 1003.76 955.37
4991.05 816.635 858.798 869.88 923.81
4993.95 825.447 842.193 897.795 910.677
4996.84 884.496 856.092 964.357 936.509
4999.74 858.334 886.526 947.374 977.287
5002.64 916.75 884.695 1020.13 982.333
5005.53 879.003 898.051 979.495 991.602
5008.43 898.401 878.894 975.183 962.78
5011.32 859.278 876.452 933.661 958.359
5014.22 871.676 881.885 966.232 970.642
5017.12 914.7 904.483 1012.03 1010.82
5020.01 927.074 932.23 1054.21 1041.79
5022.91 954.915 941.617 1059.13 1045.53
5025.8 942.864 922.068 1023.27 1010.43
5028.7 868.425 890.135 948.894 971.804
5031.59 859.115 897.701 943.25 984.118
5034.49 965.563 926.854 1060.21 1021.61
5037.39 955.884 944.471 1061.36 1031.51
5040.28 911.965 942.517 972.96 1026.58
5043.18 959.701 954.614 1045.43 1036.34
5046.07 992.174 976.47 1090.65 1067.06
5048.97 977.535 991.567 1065.11 1091.43
5051.86 1004.99 963.261 1118.55 1061.97
5054.76 907.258 955.985 1002.25 1054.89
5057.65 955.706 932.325 1043.86 1026.07
5060.55 934.009 953.738 1032.08 1044.57
5063.44 971.497 968.9 1057.78 1072.49
5066.34 1001.19 978.558 1127.6 1083.15
5069.23 962.982 983.698 1064.07 1089.81
5072.12 986.917 964.353 1077.76 1064.31
5075.02 943.162 979.758 1051.11 1078.53
5077.91 1009.2 977.084 1106.72 1072.71
5080.81 978.894 1000.51 1060.29 1094.18
5083.7 1013.45 995.445 1115.53 1088.42
5086.6 993.988 1002.29 1089.43 1102.73
5089.49 999.422 995.758 1103.23 1098.31
5092.38 993.866 1007.76 1102.26 1104.61
5095.28 1029.99 1016.11 1108.35 1115.73
5098.17 1024.47 1008.97 1136.56 1108.46
5101.06 972.463 998.917 1080.48 1104.82
5103.96 999.814 1012.39 1097.43 1113.4
5106.85 1064.89 1026.3 1162.28 1123.61
5109.74 1014.2 1031.81 1111.11 1132.74
5112.64 1016.34 1028.55 1124.84 1127.55
5115.53 1055.1 1001.89 1146.71 1103.16
5118.42 934.223 992.695 1037.93 1101.01
5121.32 988.757 994.307 1118.38 1110.99
5124.21 1059.94 1026.67 1176.66 1136.62
5127.1 1031.3 1020.48 1114.84 1117.03
