wavelength spec_sum spec_optimal
4625.09 3445.94 3325.17
4628 3409.35 3273.88
4630.9 3168.41 3326.25
4633.81 3123.19 3258.2
4636.71 3144.52 3272.65
4639.61 3159.97 3276.61
4642.52 3187.69 3297.23
4645.42 3174.81 3264
4648.33 3153.05 3231.11
4651.23 3218.37 3278.91
4654.14 3173.32 3220.97
4657.04 3216.91 3255.23
4659.94 3233.79 3255.68
4662.85 3217.3 3226.55
4665.75 3147.71 3150.75
4668.66 3110.12 3114.53
4671.56 3182.34 3173.39
4674.46 3231.7 3216.65
4677.37 3248.16 3221.89
4680.27 3231.44 3199.95
4683.18 3242.96 3211.54
4686.08 3278.66 3242.14
4688.98 3272.42 3235.17
4691.89 3275.62 3235.44
4694.79 3310.38 3274.29
4697.69 3303.5 3269.09
4700.6 3246.1 3208.14
4703.5 3201.25 3171.46
4706.4 3225.77 3196.2
4709.31 3237.51 3215.99
4712.21 3226.1 3199.57
4715.11 3223.31 3197.64
4718.01 3268.64 3250.3
4720.92 3282.24 3268.44
4723.82 3267.27 3256.92
4726.72 3220.61 3216
4729.63 3207.94 3206.82
4732.53 3227.85 3230.96
4735.43 3176.45 3178.36
4738.33 3198.5 3203.44
4741.24 3180.37 3191.15
4744.14 3182.81 3194.03
4747.04 3166.45 3183.42
4749.94 3186.61 3198.31
4752.85 3157.49 3173.46
4755.75 3151.71 3171.81
4758.65 3134.26 3148.64
4761.55 3113.87 3131.66
4764.45 3094.17 3111.3
4767.36 3093.21 3113.52
4770.26 3107.48 3125.87
4773.16 3108.17 3122.89
4776.06 3112.46 3125.33
4778.96 3132.46 3142.61
4781.86 3076 3086.34
4784.76 3062.15 3069.06
4787.67 3011.79 3020.59
4790.57 3027.62 3033.31
4793.47 3014.97 3026.4
4796.37 3021.57 3026.02
4799.27 3015.87 3013.35
4802.17 3006.83 3010.02
4805.07 2962.74 2961.25
4807.97 2939.58 2931.07
4810.88 2942.84 2941.5
4813.78 2970.76 2965.69
4816.68 2985.95 2979.12
4819.58 2921.62 2911.29
4822.48 2869.42 2862.37
4825.38 2859.59 2856.86
4828.28 2836.92 2833.52
4831.18 2862.36 2853.94
4834.08 2840.33 2830.03
4836.98 2835 2823.65
4839.88 2804.62 2792.92
4842.78 2727.65 2714.31
4845.68 2657.78 2649.8
4848.58 2594.93 2587.92
4851.48 2462.4 2454.81
4854.38 2262.32 2256.99
4857.28 2035.9 2036.01
4860.18 1803.76 1807.16
4863.08 1795.19 1800.99
4865.98 1935.95 1942.16
4868.88 2117.48 2119.29
4871.78 2244.11 2243.71
4874.68 2367.46 2365.37
4877.58 2519.98 2518.25
4880.48 2623.51 2624.83
4883.38 2649.12 2650.8
4886.27 2745.78 2744.77
4889.17 2774.78 2777.48
4892.07 2848.81 2851.46
4894.97 2918.85 2927.1
4897.87 2950.94 2951.81
4900.77 2958.12 2961.79
4903.67 3001.68 3006.88
4906.57 3026.55 3032.9
4909.47 3021.17 3024.68
4912.36 3013.32 3018.37
4915.26 3012.42 3010.49
4918.16 2894.97 2896.92
4921.06 2845.95 2847.15
4923.96 2869.89 2877.36
4926.86 2943.02 2946.97
4929.75 2973.07 2976.21
4932.65 2907.51 2903.97
4935.55 2858.34 2858.8
4938.45 2896.66 2899.71
4941.35 2945.46 2947.65
4944.24 2938.2 2941.18
4947.14 2987.53 2986.37
4950.04 2969.71 2965.75
4952.94 2930.22 2933.39
4955.83 2923.9 2922.27
4958.73 2908.5 2909.53
4961.63 2954.78 2952.97
4964.52 2945.05 2944.04
4967.42 2909.78 2906.24
4970.32 2913.92 2913.03
4973.22 2922.93 2917.91
4976.11 2943.71 2941.09
4979.01 2879.43 2879.43
4981.91 2755.78 2750.17
4984.8 2743.55 2743.96
4987.7 2790.17 2790.56
4990.6 2826.19 2824.56
4993.49 2874.66 2874.53
4996.39 2845.44 2844.19
4999.29 2818.81 2814.95
5002.18 2795.81 2799.48
5005.08 2782.98 2780.82
5007.97 2825.51 2823.65
5010.87 2832.87 2833.51
5013.77 2789.84 2788.05
5016.66 2770.8 2770.26
5019.56 2794.57 2794.55
5022.45 2856.58 2856.79
5025.35 2870.97 2873.31
5028.24 2895.65 2897.66
5031.14 2926.17 2926.44
5034.04 2902.56 2900.68
5036.93 2864.97 2865.76
5039.83 2835.92 2834.22
5042.72 2870.96 2874.1
5045.62 2906.42 2911.27
5048.51 2866.56 2864.44
5051.41 2883.02 2884.07
5054.3 2927.16 2925.8
5057.2 2919.28 2921.49
5060.09 2982.63 2984.26
5062.99 2930.77 2928.75
5065.88 2929.8 2927.95
5068.77 2894.36 2892.69
5071.67 2859.96 2860.49
5074.56 2801.34 2807.99
5077.46 2755.97 2754.91
5080.35 2729.07 2729.63
5083.25 2737.32 2742.17
5086.14 2765.8 2762.98
5089.03 2793.45 2792.85
5091.93 2802.48 2801.39
5094.82 2827.2 2829.34
5097.72 2751.64 2751.2
5100.61 2761.45 2760.38
5103.5 2772.31 2770.73
5106.4 2777.09 2779.48
5109.29 2760.99 2762.92
5112.18 2783.51 2783.43
5115.08 2774.24 2773.14
5117.97 2775.69 2775.51
5120.86 2728.26 2729.53
5123.76 2663.75 2662.44
5126.65 2685.69 2686.97
5129.54 2701.94 2701.53
5132.43 2691.94 2692.48
5135.33 2692.59 2688.99
5138.22 2696.52 2694.78
5141.11 2691.52 2690.74
5144 2709.56 2705.9
5146.9 2727.85 2729.09
5149.79 2739.57 2739.31
5152.68 2727.24 2727.52
5155.57 2733.28 2734.2
5158.47 2739.5 2738.47
5161.36 2724.35 2720.68
5164.25 2670.08 2670.18
5167.14 2592.78 2590.8
5170.03 2568.23 2569.66
5172.92 2606.16 2606.59
5175.82 2680.57 2682.02
5178.71 2706.4 2706.74
5181.6 2679.16 2675.56
5184.49 2634.73 2638.73
5187.38 2623.63 2621.63
5190.27 2593.24 2596.38
5193.16 2613.95 2614.41
5196.05 2576.16 2575.73
5198.94 2586.67 2589.33
5201.84 2568.75 2572.42
5204.73 2527.26 2526.74
5207.62 2568.07 2572.89
5210.51 2641.71 2643.52
5213.4 2650.51 2652.61
5216.29 2631.35 2632.79
5219.18 2684.77 2686.02
5222.07 2688.9 2686.27
5224.96 2631.79 2625.47
5227.85 2569.65 2563.58
5230.74 2587.09 2583.89
5233.63 2563.25 2555.76
5236.52 2600.58 2599.96
5239.41 2659.56 2657.21
5242.3 2699.49 2700.21
5245.19 2667.84 2669.95
5248.08 2663.43 2666.88
5250.97 2653.9 2656.16
5253.85 2647.71 2651.1
5256.74 2643.86 2648.7
5259.63 2637.61 2641.43
5262.52 2581.19 2584.96
5265.41 2548.11 2551.21
5268.3 2479.36 2480.58
5271.19 2472.51 2477.39
5274.08 2471.87 2473.21
5276.97 2517.95 2515.74
5279.85 2534.92 2529.15
5282.74 2555.53 2549.12
5285.63 2586.31 2580.26
5288.52 2629.01 2625.52
5291.41 2616.25 2611.29
5294.3 2623.9 2620.47
5297.18 2632.69 2629.94
5300.07 2600.81 2602.27
5302.96 2603.48 2607.55
5305.85 2632.05 2635.15
5308.73 2645.34 2649.63
5311.62 2625.02 2625.73
5314.51 2587.23 2588.44
5317.4 2591.99 2591.1
5320.28 2573.27 2572.05
5323.17 2534.46 2534.25
5326.06 2514.89 2515.94
5328.94 2472.89 2471.21
5331.83 2553.63 2553.87
5334.72 2554.93 2554.72
5337.6 2528.59 2532.05
5340.49 2531.3 2530.78
5343.38 2560.18 2561.75
5346.26 2578.32 2580.4
5349.15 2597.07 2595.69
5352.04 2612.09 2611.78
5354.92 2634.54 2633.94
5357.81 2613.42 2611.33
5360.69 2599.66 2597.56
5363.58 2539.51 2537.12
5366.47 2498.15 2500.91
5369.35 2486 2485.83
5372.24 2503.95 2507.06
5375.12 2550.52 2552.65
5378.01 2555.98 2553.91
5380.89 2536.16 2536.48
5383.78 2534.34 2534.96
5386.66 2525.73 2526.72
5389.55 2555.48 2555.92
5392.43 2523.69 2524.23
5395.32 2520.9 2522
5398.2 2486.93 2487.38
