wavelength spec_sum spec_optimal
4567.4 36.3791 38.4954
4570.31 38.8857 41.5258
4573.21 41.9106 44.4071
4576.12 41.2019 43.8771
4579.02 42.0577 45.8708
4581.93 43.6251 47.7173
4584.83 34.0758 37.5125
4587.74 40.6458 44.8513
4590.64 38.1814 39.626
4593.55 37.5557 40.0688
4596.45 36.6076 38.718
4599.36 40.7698 41.9492
4602.26 41.1187 41.8609
4605.17 39.1651 35.591
4608.07 41.4825 42.0836
4610.97 37.8483 38.3697
4613.88 40.7091 40.7203
4616.78 40.3449 40.2035
4619.69 39.9182 41.1528
4622.59 36.7461 38.6505
4625.5 40.1692 37.761
4628.4 39.8535 39.202
4631.3 40.2795 37.1661
4634.21 38.323 35.9761
4637.11 39.8191 39.4647
4640.02 39.4085 40.1499
4642.92 44.5431 43.7117
4645.82 41.0495 40.3573
4648.73 40.6247 40.9244
4651.63 37.2962 37.2234
4654.53 42.7288 40.2389
4657.44 39.4918 38.5841
4660.34 39.49 36.8769
4663.24 39.1629 38.3328
4666.15 36.1888 36.2898
4669.05 38.7917 38.1016
4671.95 38.9236 34.9029
4674.86 43.038 41.0725
4677.76 39.3112 38.6522
4680.66 39.6983 37.6074
4683.57 45.1333 44.9275
4686.47 40.9341 42.2266
4689.37 42.4453 40.7458
4692.28 42.682 38.5695
4695.18 39.9002 40.3259
4698.08 39.884 38.0457
4700.98 45.8444 46.812
4703.89 45.0949 46.6288
4706.79 42.4984 40.9175
4709.69 42.7522 44.0097
4712.59 40.3136 43.692
4715.5 38.5589 39.8679
4718.4 41.0769 41.5573
4721.3 41.5309 42.2587
4724.2 44.3565 45.2402
4727.1 42.1802 41.2108
4730.01 38.9522 39.5583
4732.91 36.8131 37.0883
4735.81 40.0239 39.1632
4738.71 38.455 39.4545
4741.61 43.4559 44.7234
4744.52 39.937 41.6124
4747.42 41.5358 40.9183
4750.32 40.013 43.233
4753.22 37.1609 38.5156
4756.12 34.7913 38.5545
4759.02 38.5326 42.6235
4761.92 34.5456 42.1257
4764.83 37.4932 39.5762
4767.73 37.4203 40.2515
4770.63 35.0205 37.5629
4773.53 33.9236 43.0286
4776.43 30.8828 38.9186
4779.33 37.165 41.4193
4782.23 36.1787 39.0573
4785.13 35.6673 39.1742
4788.03 31.8761 41.9377
4790.94 39.344 43.7427
4793.84 36.3491 41.8909
4796.74 34.9046 36.7564
4799.64 33.4452 42.0445
4802.54 35.5603 40.242
4805.44 39.7712 44.8384
4808.34 34.9619 42.2019
4811.24 37.3407 41.9793
4814.14 32.7554 40.5653
4817.04 37.8011 42.5262
4819.94 38.2741 42.4054
4822.84 33.6268 41.0111
4825.74 36.8549 41.639
4828.64 35.7846 45.7309
4831.54 38.0362 43.4166
4834.44 39.084 42.2444
4837.34 32.4448 40.4774
4840.24 36.068 45.0869
4843.14 40.4641 43.774
4846.04 37.5103 45.3924
4848.94 40.2632 43.1399
4851.84 37.1341 44.8499
4854.74 40.099 44.107
4857.63 42.9378 48.2534
4860.53 39.4021 43.0265
4863.43 39.5888 44.0274
4866.33 43.4637 48.1703
4869.23 41.0001 44.3876
4872.13 39.8496 43.6221
4875.03 38.3156 44.5381
4877.93 42.3241 46.9087
4880.83 40.0224 44.8865
4883.73 41.087 47.2437
4886.62 42.9019 48.2375
4889.52 43.0567 49.9318
4892.42 46.2076 51.563
4895.32 40.1497 45.0479
4898.22 45.3151 53.5715
4901.12 42.8342 49.7439
4904.01 44.0419 53.2946
4906.91 39.8995 46.6061
4909.81 42.0462 48.1696
4912.71 42.6546 48.2561
4915.61 38.2024 47.9023
4918.5 47.3056 53.0564
4921.4 39.1477 44.6443
4924.3 35.2847 43.9021
4927.2 40.2785 44.8932
4930.09 39.7428 44.8049
4932.99 43.2793 48.4937
4935.89 35.1412 45.5677
4938.79 33.7322 42.3303
4941.68 37.7919 44.558
4944.58 34.2679 42.0031
4947.48 37.8283 43.5649
4950.38 39.8674 44.1138
4953.27 38.0265 43.6225
4956.17 38.5774 43.9583
4959.07 30.7868 39.4762
4961.96 35.6319 40.5062
4964.86 40.879 44.9701
4967.76 35.7958 45.872
4970.65 43.9643 48.4462
4973.55 40.3431 43.6738
4976.45 39.1883 45.1286
4979.34 40.2591 46.1699
4982.24 41.9175 46.8057
4985.13 42.8727 48.4094
4988.03 40.8019 48.931
4990.93 38.2291 42.3722
4993.82 38.4833 43.7272
4996.72 40.7699 46.9578
4999.61 40.6779 46.1408
5002.51 43.0677 49.6828
5005.41 42.177 47.7124
5008.3 42.0495 47.5024
5011.2 39.7651 45.4854
5014.09 40.9492 47.095
5016.99 44.323 49.3158
5019.88 44.8834 51.3833
5022.78 43.8866 51.6202
5025.67 43.0768 49.8597
5028.57 40.6946 46.2244
5031.46 34.9871 45.9196
5034.36 44.3799 51.5742
5037.25 43.892 51.59
5040.15 40.9021 47.2197
5043.04 42.9732 50.6645
5045.94 43.8099 52.7656
5048.83 44.277 51.4297
5051.73 44.5968 53.9036
5054.62 41.4779 48.1953
5057.52 41.3449 50.0738
5060.41 36.2051 49.396
5063.3 42.9384 50.4836
5066.2 41.0314 53.6843
5069.09 42.1746 50.5226
5071.99 42.5612 51.0367
5074.88 37.282 49.6417
5077.77 43.8389 52.1176
5080.67 42.2028 49.7997
5083.56 43.3288 52.2628
5086.46 43.4164 50.8905
5089.35 38.8036 51.4183
5092.24 41.6003 51.2507
5095.14 41.7838 51.4059
5098.03 43.7873 52.6064
5100.92 42.0745 49.9151
5103.82 41.49 50.6124
5106.71 44.1727 53.5061
5109.6 44.1347 51.0725
5112.49 41.9336 51.6543
5115.39 42.6079 52.5928
5118.28 39.1991 47.5607
5121.17 40.5657 51.2402
5124.07 42.8127 53.8845
5126.96 42.9226 51.0306
5129.85 36.2303 48.5168
5132.74 38.6373 52.2962
5135.64 46.1658 55.307
5138.53 42.789 49.2187
5141.42 45.55 54.1749
5144.31 45.3458 53.0838
5147.2 40.2688 52.6162
5150.1 45.5158 54.8372
5152.99 44.7993 53.5604
5155.88 45.6929 55.1765
5158.77 46.3744 54.7589
5161.66 42.1944 50.7815
5164.55 42.8332 51.9318
5167.45 45.5453 54.3144
5170.34 41.351 49.7909
5173.23 45.3256 56.1668
5176.12 45.2005 55.4872
5179.01 44.1894 54.1116
5181.9 45.4279 56.2745
5184.79 46.5485 58.132
5187.68 47.9534 58.754
5190.57 46.6061 57.6971
5193.46 46.1112 61.1806
5196.35 46.5395 56.2119
5199.25 48.3596 58.1233
5202.14 42.7291 58.5002
5205.03 41.206 55.5554
5207.92 46.8703 58.2767
5210.81 46.2464 56.8234
5213.7 48.652 60.0353
5216.59 49.2335 59.6338
5219.48 44.1552 59.798
5222.37 43.5768 53.8522
5225.26 40.416 56.1643
5228.15 47.6415 59.6697
5231.04 46.3457 57.4127
5233.92 44.9687 56.7681
5236.81 47.798 59.183
5239.7 43.692 60.2897
5242.59 49.2618 59.8251
5245.48 47.3961 59.8592
5248.37 46.2447 57.4236
5251.26 45.5883 56.2067
5254.15 45.0491 54.944
5257.04 46.0885 57.0251
5259.93 47.2345 60.5519
5262.81 49.5648 61.0249
5265.7 48.7206 60.0377
5268.59 46.9603 57.1888
5271.48 47.6677 57.9412
5274.37 50.7782 62.261
5277.26 47.177 57.5213
5280.15 49.8716 61.8771
5283.03 48.4581 59.9194
5285.92 49.9708 60.9231
5288.81 48.7673 59.9491
5291.7 48.7875 59.182
5294.58 44.4819 59.6653
5297.47 48.6948 65.0215
5300.36 50.7788 65.7231
5303.25 49.1118 61.6599
5306.13 49.4291 61.6861
5309.02 46.3968 62.9673
5311.91 45.9726 64.5768
5314.8 50.4535 62.7867
5317.68 49.7574 62.9577
5320.57 52.4509 65.269
5323.46 50.8477 64.5043
5326.34 52.0552 64.9641
5329.23 52.1982 65.54
5332.12 46.2727 56.9118
5335 53.1876 67.7028
5337.89 45.9192 62.7413
5340.78 49.2786 59.3059
5343.66 50.8464 61.4731
5346.55 44.6606 61.3583
5349.43 49.9048 61.0697
5352.32 48.9248 61.5951
5355.21 46.0216 58.9538
5358.09 50.6281 64.4391
5360.98 52.7929 67.2504
5363.86 53.5018 66.6495
5366.75 46.9497 64.9419
5369.63 54.9917 68.0479
5372.52 52.4761 71.1804
5375.4 52.5936 67.1346
5378.29 48.0884 61.4316
5381.17 47.6344 64.0544
5384.06 52.2593 64.9438
5386.94 54.1704 67.4226
5389.83 57.8275 71.2873
5392.71 57.9134 71.2035
5395.6 54.5215 68.3694
5398.48 55.8711 71.4645
5401.37 55.8996 70.0968
5404.25 51.8084 65.4214
5407.14 51.94 64.4026
5410.02 47.641 66.125
5412.9 48.5412 61.8021
5415.79 54.2919 68.4105
