wavelength spec_sum spec_optimal
4797.07 44.9199 110.591
4799.97 48.5744 107.809
4802.87 43.3695 112.2
4805.77 44.6645 112.678
4808.67 43.0584 105.718
4811.57 47.8903 108.591
4814.47 43.9837 111.552
4817.37 40.8487 111.021
4820.27 42.608 103.127
4823.16 41.6237 117
4826.06 29.6302 108.093
4828.96 30.3927 107.539
4831.86 37.5617 106.716
4834.76 37.3444 107.528
4837.66 33.2575 105.926
4840.56 30.6723 103.052
4843.46 34.504 115.439
4846.36 33.4777 110.117
4849.25 23.4636 109.336
4852.15 30.6814 105.956
4855.05 33.0187 108.782
4857.95 22.4083 103.097
4860.85 28.9645 106.028
4863.75 29.1911 105.735
4866.64 27.5716 106.25
4869.54 29.6925 110.207
4872.44 27.1545 107.542
4875.34 26.1525 113.581
4878.24 21.3727 107.878
4881.13 23.7076 104.143
4884.03 19.0358 109.567
4886.93 24.4622 108.759
4889.83 28.1601 98.969
4892.73 28.7708 110.265
4895.62 24.6951 112.493
4898.52 21.2685 103.826
4901.42 14.9868 107.596
4904.32 14.1541 109.505
4907.21 14.4587 105.013
4910.11 19.9594 106.206
4913.01 9.5301 103.501
4915.9 12.9732 101.844
4918.8 11.1713 101.521
4921.7 17.7002 111.587
4924.6 16.2652 100.7
4927.49 16.3637 96.0821
4930.39 15.5208 97.7545
4933.29 12.5373 103.273
4936.18 8.59117 101.727
4939.08 16.0066 102.436
4941.98 15.8403 97.9195
4944.87 15.8677 102.217
4947.77 20.7296 96.9647
4950.66 16.6817 92.4912
4953.56 16.9175 103.801
4956.46 14.3302 99.6258
4959.35 17.3034 105.579
4962.25 17.8876 99.7713
4965.15 15.8343 103.573
4968.04 18.1148 99.6628
4970.94 21.2942 94.9547
4973.83 19.5308 100.124
4976.73 17.8658 102.973
4979.62 16.4136 100.815
4982.52 16.1798 96.877
4985.42 12.8016 104.091
4988.31 11.9389 95.0382
4991.21 16.7713 95.5106
4994.1 15.7975 98.2983
4997 18.3628 96.779
4999.89 14.5875 100.276
5002.79 14.7929 94.5227
5005.68 13.3274 97.6448
5008.58 18.2551 95.6729
5011.47 16.2024 93.6634
5014.37 17.7661 94.7057
5017.26 17.8845 95.7879
5020.16 15.466 97.6536
5023.05 14.4918 88.7882
5025.95 16.361 98.0712
5028.84 14.727 98.5438
5031.73 15.5512 96.7185
5034.63 14.0604 95.3392
5037.52 18.167 91.4766
5040.42 10.6341 88.853
5043.31 14.9969 93.939
5046.21 14.5895 100.894
5049.1 10.8025 113.712
5051.99 16.3874 118.946
5054.89 13.8196 113.932
5057.78 20.2612 107.198
5060.67 15.0894 94.8899
5063.57 19.1016 98.08
5066.46 18.8713 101.844
5069.36 16.1765 96.4339
5072.25 23.658 94.4639
5075.14 22.4988 89.4052
5078.04 18.8344 94.5479
5080.93 22.6945 92.1761
5083.82 24.2366 98.3037
5086.72 25.0998 92.7571
5089.61 22.8169 90.1614
5092.5 26.6791 96.1847
5095.39 26.9678 97.2368
5098.29 27.473 96.0411
5101.18 30.3343 100.196
5104.07 24.0402 101.836
5106.96 28.8888 92.3489
5109.86 31.8736 95.7678
5112.75 26.0449 94.2755
5115.64 30.8067 99.3074
5118.53 30.3248 102.42
5121.43 31.9266 97.0051
5124.32 29.0696 104.523
5127.21 25.8753 98.5026
5130.1 31.4775 99.5128
5132.99 30.7216 98.4924
5135.89 23.5096 94.3552
5138.78 25.7276 106.633
5141.67 30.4362 100.575
5144.56 20.6173 99.8731
5147.45 25.1798 102.2
5150.34 21.6722 103.175
5153.23 22.7874 106.802
5156.13 21.9592 106.089
5159.02 20.6396 98.4362
5161.91 22.9359 94.8568
5164.8 16.6895 96.2917
5167.69 19.6775 105.09
5170.58 17.3361 86.9125
5173.47 14.143 89.0092
5176.36 19.8409 93.8653
5179.25 19.28 90.183
5182.14 20.5279 90.3746
5185.03 14.1705 93.8514
5187.92 18.3483 90.148
5190.82 19.4453 95.3796
5193.71 20.1895 93.338
5196.6 18.1561 108.883
5199.49 14.5525 106.633
5202.38 11.7753 114.556
5205.27 10.8199 117.31
5208.16 12.2781 109.938
5211.05 18.8679 104.039
5213.94 15.7243 93.5686
5216.82 17.9633 106.751
5219.71 17.3807 93.0914
5222.6 13.6376 91.5564
5225.49 12.232 94.8105
5228.38 18.313 86.7034
5231.27 19.8421 89.3289
5234.16 19.807 99.1165
5237.05 19.8215 82.0705
5239.94 19.8042 89.8331
5242.83 19.7193 93.0834
5245.72 16.0981 92.8419
5248.61 20.7713 89.7173
5251.49 21.9647 92.4692
5254.38 24.0359 90.3821
5257.27 22.1475 95.9538
5260.16 14.0341 88.5637
5263.05 22.6276 93.278
5265.94 23.6939 91.7935
5268.82 16.5408 88.4283
5271.71 16.756 95.8292
5274.6 16.5868 91.4105
5277.49 24.0517 89.9536
5280.38 21.1575 86.8896
5283.26 23.0503 94.3291
5286.15 23.2458 92.4525
5289.04 22.0977 91.6298
5291.93 26.0982 95.0418
5294.81 24.6459 98.4504
5297.7 22.2013 91.4743
5300.59 22.9301 89.4107
5303.48 19.5034 91.0175
5306.36 24.9505 95.8429
5309.25 17.0815 90.1446
5312.14 24.8901 92.1143
5315.02 22.8893 94.5012
5317.91 18.8775 95.7406
5320.8 27.1987 91.6087
5323.68 23.5438 91.5782
5326.57 24.4182 95.2486
5329.46 25.6397 94.5796
5332.34 26.8701 97.3188
5335.23 28.4407 94.4319
5338.11 26.8101 84.6533
5341 30.0691 97.954
5343.89 27.1298 91.4747
5346.77 26.2643 101.04
5349.66 24.7152 99.5202
5352.54 31.0955 94.272
5355.43 30.0343 97.001
5358.32 33.9064 92.5008
5361.2 26.9427 97.6339
5364.09 33.1478 92.5613
5366.97 35.5066 95.9199
5369.86 37.3111 93.609
5372.74 37.2721 89.4411
5375.63 35.879 95.5718
5378.51 36.8709 96.893
5381.4 36.5599 98.0087
5384.28 36.9362 94.0697
5387.17 37.1375 92.2123
5390.05 40.7161 97.7499
5392.94 39.4322 102.096
5395.82 35.8248 97.6076
5398.7 40.5014 101.437
5401.59 37.1771 97.7155
5404.47 39.4762 101.007
5407.36 32.4933 101.304
5410.24 39.76 98.9934
5413.12 37.9006 102.349
5416.01 37.1903 100.453
5418.89 39.2234 99.2881
5421.78 36.1497 103.143
5424.66 35.9569 108.837
5427.54 33.5736 101.106
5430.43 40.0755 103.113
5433.31 39.6179 103.248
5436.19 40.5224 95.3861
5439.07 43.5986 102.341
5441.96 36.7128 99.6998
5444.84 39.8405 97.0782
5447.72 42.4985 102.739
5450.61 42.0379 103.339
5453.49 40.5045 101.108
5456.37 39.4171 97.7404
5459.25 38.7691 97.2006
5462.14 38.4694 103.424
5465.02 41.1315 100.611
5467.9 38.3868 98.6471
5470.78 40.995 102.662
5473.66 39.5272 91.6788
5476.55 37.9914 94.9659
5479.43 37.3988 100.328
5482.31 38.3774 101.033
5485.19 36.7087 101.028
5488.07 34.0336 92.7085
