wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4163.78 355.731 315.625 1385.64 1326.88
4166.69 295.572 338.984 1370.85 1389.95
4169.6 365.65 327.366 1413.34 1412.43
4172.51 320.876 336.831 1453.08 1399.85
4175.42 323.967 317.07 1333.13 1385.56
4178.33 306.367 309.577 1370.47 1361.8
4181.24 298.398 306.469 1381.81 1392.93
4184.15 314.643 326.902 1426.52 1369.69
4187.05 367.665 345.784 1300.73 1411.55
4189.96 355.046 364.934 1507.41 1453.19
4192.87 372.092 366.791 1551.41 1470.91
4195.78 373.237 371.226 1353.91 1423.59
4198.69 368.348 382.81 1365.46 1329.77
4201.6 406.845 368.963 1269.93 1356.9
4204.51 331.697 341.145 1435.32 1401.28
4207.42 284.892 332.188 1498.58 1454.04
4210.33 379.975 329.017 1428.23 1471.4
4213.23 322.185 358.17 1487.39 1455.4
4216.14 372.349 366.619 1450.58 1470.54
4219.05 405.323 389.719 1473.65 1487.07
4221.96 391.485 399.834 1536.98 1499.78
4224.87 402.694 409.889 1488.72 1512.35
4227.78 435.487 414.194 1511.37 1470.76
4230.69 404.401 407.497 1412.18 1499.26
4233.6 382.604 401.259 1574.24 1479.76
4236.5 416.772 417.236 1452.87 1482.76
4239.41 452.331 433.211 1421.17 1465.45
4242.32 430.529 408.2 1522.31 1488.11
4245.23 341.741 363.661 1520.84 1435.74
4248.14 318.712 338.954 1264.07 1401.5
4251.05 356.41 359.941 1419.58 1322.38
4253.95 404.7 401.647 1283.48 1347.85
4256.86 443.832 414.141 1340.49 1319.55
4259.77 393.89 415.448 1334.68 1311.08
4262.68 408.623 403.533 1258.08 1250.81
4265.59 408.085 410.993 1159.67 1244.54
4268.49 416.271 421.064 1315.88 1271.66
4271.4 438.834 423.709 1339.42 1352.07
4274.31 416.022 452.964 1400.9 1384.66
4277.22 504.038 432.692 1413.65 1414.52
4280.13 378.015 440.239 1429.01 1430.05
4283.03 438.665 395.844 1447.49 1470.99
4285.94 370.851 401.415 1536.47 1497.43
4288.85 394.73 400.814 1508.35 1506.53
4291.76 436.862 411.997 1474.76 1516.82
4294.67 404.398 450.95 1567.35 1528.31
4297.57 511.59 448.345 1542.81 1544.82
4300.48 429.046 477.104 1524.3 1554.11
4303.39 490.676 469.057 1595.21 1586.81
4306.3 487.45 498.804 1640.93 1590.86
4309.2 518.288 513.646 1536.43 1599.36
4312.11 535.2 533.077 1620.71 1549.67
4315.02 545.743 535.943 1491.88 1582.51
4317.93 526.886 527.016 1634.94 1574.73
4320.83 508.419 532.24 1597.37 1648.45
4323.74 561.415 533.345 1713.04 1636.02
4326.65 530.201 526.096 1597.66 1675.83
4329.56 486.672 511.476 1716.78 1683.24
4332.46 517.553 523.744 1735.3 1712.87
4335.37 567.007 546.618 1686.54 1713.66
4338.28 555.293 570.863 1719.15 1682.27
4341.19 590.29 587.598 1641.13 1691.81
4344.09 617.21 570.742 1715.15 1700.76
4347 504.725 581.212 1746.02 1721.07
4349.91 621.7 577.866 1702.06 1734.27
4352.81 607.173 606.696 1754.75 1718.78
4355.72 591.215 593.999 1699.55 1733.2
4358.63 583.609 535.811 1745.32 1714.81
4361.54 432.609 493.418 1699.57 1725.69
4364.44 464.037 484.61 1732.18 1716.84
4367.35 557.186 501.103 1718.79 1719.37
4370.26 482.087 505.627 1707.13 1737.84
4373.16 477.608 546.652 1787.59 1785.07
4376.07 680.259 575.35 1860.5 1801.67
4378.98 568.182 603.181 1756.92 1829.17
4381.88 561.101 564.476 1870.1 1797.63
4384.79 564.147 560.176 1765.87 1812.51
4387.7 555.28 551.009 1801.56 1776.78
4390.6 533.599 543.56 1762.9 1807.56
4393.51 541.802 541.989 1858.23 1808.96
4396.42 550.565 550.383 1805.76 1802.27
4399.32 558.783 549.865 1742.81 1786.22
4402.23 540.247 529.758 1810.1 1798.94
4405.14 490.244 521.344 1843.9 1804.2
4408.04 533.542 518.851 1758.6 1773.77
4410.95 532.767 530.121 1718.8 1759.8
4413.85 524.053 538.342 1802.01 1780.75
4416.76 558.207 507.518 1821.45 1811.33
4419.67 440.294 498.495 1810.54 1810.22
4422.57 496.983 436.052 1798.67 1823.29
4425.48 370.879 452.078 1860.65 1826.77
4428.39 488.371 416.171 1820.98 1830.69
4431.29 389.264 472.368 1810.43 1821.18
4434.2 539.469 480.922 1832.13 1814.7
4437.1 514.034 519.813 1801.55 1812.95
4440.01 505.935 504.719 1805.18 1787.79
4442.92 494.186 465.305 1756.66 1775.59
4445.82 395.793 500.696 1764.94 1774.05
4448.73 612.108 499.519 1800.55 1808.98
4451.63 490.657 559.991 1861.46 1803.72
4454.54 577.209 534.739 1749.14 1816.62
4457.44 536.35 527.196 1839.26 1789.43
4460.35 468.028 491.017 1779.89 1782.64
4463.25 468.673 460.677 1728.77 1749.67
4466.16 445.33 428.088 1740.35 1703.35
4469.07 370.262 433.87 1640.94 1711.47
4471.97 486.019 447.751 1753.11 1678.1
4474.88 486.972 473.568 1640.25 1703.55
4477.78 447.713 463.031 1717.3 1667.97
4480.69 454.409 452.689 1646.37 1734.55
4483.59 455.944 431.544 1839.97 1754.02
4486.5 384.281 435.241 1775.73 1785.04
4489.4 465.498 422.995 1739.43 1734.51
4492.31 419.206 384.821 1688.38 1691.02
4495.21 269.758 376.107 1645.25 1670.67
4498.12 439.355 373.963 1678.37 1658.04
4501.02 412.775 368.494 1650.49 1690.84
4503.93 253.352 328.086 1743.67 1679.24
4506.83 318.132 306.268 1643.55 1681.88
4509.74 347.32 298.493 1658.43 1720.97
4512.64 230.027 295.692 1860.94 1739.03
4515.55 309.73 294.845 1697.73 1756.43
4518.45 344.778 332.672 1710.62 1686.14
4521.36 343.508 327.426 1650.08 1661.64
4524.26 293.991 314.601 1624.23 1628.88
4527.17 306.305 303.788 1612.31 1650.53
4530.07 311.068 300.649 1715.04 1661.43
4532.97 284.573 293.732 1656.94 1680.89
4535.88 285.556 269.613 1670.69 1718.9
4538.78 238.71 243.25 1829.07 1762.51
4541.69 205.486 228.919 1787.77 1779.09
4544.59 242.561 236.673 1720.44 1747.62
4547.5 261.972 248.744 1734.66 1744.65
4550.4 241.699 251.578 1778.86 1759.3
4553.3 251.064 239.08 1764.38 1756.95
4556.21 224.478 239.815 1727.62 1728.59
4559.11 243.902 219.887 1693.76 1707.38
4562.02 191.282 250.456 1700.77 1710.38
4564.92 316.185 237.32 1736.59 1700.52
4567.82 204.493 276.288 1664.19 1713.48
4570.73 308.187 263.593 1739.66 1728.2
4573.63 278.098 225.354 1780.75 1758.14
4576.54 89.7787 193.097 1754.01 1749.71
4579.44 211.414 194.223 1714.37 1727.54
4582.34 281.476 248.379 1714.23 1773.26
4585.25 252.247 257.657 1891.17 1803.33
4588.15 239.246 227.232 1804.61 1821.1
4591.05 190.203 203.761 1767.53 1809.82
4593.96 181.835 217.913 1857.33 1815.68
4596.86 281.702 243.598 1822.18 1829.7
4599.76 267.256 283.541 1809.58 1854.63
4602.67 301.664 278.777 1932.13 1901.51
4605.57 267.41 293.389 1962.81 1927.47
