wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4529.45 190.087 266.506 7622.97 1032.95
4532.36 450.046 275.35 -3738.72 1868.14
4535.27 185.917 282.449 1720.17 -208.559
4538.18 211.383 213.761 1392.87 2097.19
4541.09 243.984 287.753 3178.53 1102.1
4543.99 407.893 310.763 -1265.09 1305.82
4546.9 280.413 282.951 2004.03 567.866
4549.81 160.547 146.528 964.662 1016.73
4552.72 -1.37532 111.231 81.4893 746.075
4555.63 174.52 78.7245 1192.07 310.531
4558.53 63.0287 192.365 -341.97 161.664
4561.44 339.546 197.033 -365.111 383.119
4564.35 188.525 234.248 1856.44 902.547
4567.26 174.672 159.201 1216.31 904.233
4570.17 114.406 189.649 -360.055 1196.65
4573.07 279.868 237.935 2733.68 147.282
4575.98 319.529 263.862 -1931.78 1395.62
4578.89 192.187 235.252 3384.96 914.394
4581.79 194.04 245.218 1290.01 1578.71
4584.7 349.428 243.943 61.1792 612.265
4587.61 188.36 237.916 485.61 345.013
4590.52 175.961 226.044 488.251 1797.52
4593.42 313.81 194.838 4418.71 2628.46
4596.33 94.7426 259.012 2978.44 1450.96
4599.24 368.482 286.507 -3044.27 882.466
4602.14 396.297 318.52 2713.23 568.938
4605.05 190.781 352.718 2037.85 2707.77
4607.96 471.077 311.243 3372.24 1899.44
4610.86 271.871 345.436 288.225 1550.89
4613.77 293.359 324.262 992.214 300.831
4616.68 407.556 380.674 -377.947 711.838
4619.58 441.106 427.263 1521.25 -579.373
4622.49 433.127 374.008 -2881.42 446.229
4625.4 247.792 326.273 2698.86 1433.89
4628.3 297.901 322.55 4484.23 1987.86
4631.21 421.957 396.584 -1219.5 899.683
4634.11 469.893 394.179 -565.677 -238.584
4637.02 290.688 383.931 1069.42 1745.31
4639.93 391.211 420.048 4732.18 1635.37
4642.83 578.246 478.411 -895.498 1642.06
4645.74 465.776 517.879 1089.5 25.0144
4648.64 509.614 439.548 -118.96 309.817
4651.55 343.254 394.671 -41.0901 1760.51
4654.45 331.145 328.25 5441.59 1256.47
4657.36 310.35 370.328 -1631.1 1283.6
4660.27 469.487 310.662 40.2996 1395.36
4663.17 152.149 287.577 5776.89 315.086
4666.08 241.095 278.24 -4871.93 1020.41
4668.98 441.476 349.027 2156.27 -1035.87
4671.89 364.51 354.238 -391.954 1916.8
4674.79 256.729 368.649 3986.08 1223.25
4677.7 484.709 326.505 75.6228 1189.19
4680.6 238.078 328.034 -494.142 102.53
4683.51 261.315 270.796 726.11 -376.715
4686.41 312.995 304.813 -1362.11 645.795
4689.32 340.131 366.484 2573.39 1153.42
