wavelength spec_sum spec_optimal
5028.63 32.8598 41.1451
5031.53 37.0213 225.766
5034.42 47.9809 34.5592
5037.32 37.9169 -128.43
5040.21 28.8794 -1.69512
5043.11 33.1012 123.115
5046 48.8309 317.489
5048.9 36.0951 -52.6093
5051.79 30.9783 -76.1085
5054.69 45.059 81.1021
5057.58 38.3911 207.278
5060.48 43.5892 90.3572
5063.37 36.4067 130.965
5066.26 37.4723 -12.9702
5069.16 27.0625 21.0626
5072.05 42.3516 401.344
5074.95 36.0065 -359.716
5077.84 56.0609 582.071
5080.74 26.4534 -428.138
5083.63 39.3283 155.558
5086.52 42.6269 231.442
5089.42 40.1995 17.5407
5092.31 49.1458 206.155
5095.2 33.4683 143.072
5098.1 39.0641 -94.2401
5100.99 42.85 59.7256
5103.88 33.187 239.796
5106.78 41.0696 -159.915
5109.67 45.7762 74.8838
5112.56 37.3898 265.293
5115.46 39.2815 137.674
5118.35 33.5442 223.952
5121.24 44.2303 -100.373
5124.13 37.9755 44.8109
5127.03 38.663 381.547
5129.92 47.3285 -20.3556
5132.81 32.1851 -280.962
5135.7 46.0323 230.281
5138.6 37.6648 -42.0221
5141.49 44.164 -122.803
5144.38 40.0563 396.954
5147.27 36.526 230.608
5150.16 35.2609 -165.482
5153.06 47.3409 -113.898
5155.95 28.1001 319.708
5158.84 34.7092 180.167
5161.73 29.9959 -83.9424
5164.62 27.2829 -1.57326
5167.51 26.9423 275.087
5170.4 27.8889 -125.968
5173.3 25.2503 -132.401
5176.19 23.3588 407.399
5179.08 26.2738 215.797
5181.97 17.7738 -460.431
5184.86 31.5799 348.875
5187.75 42.2428 48.008
5190.64 29.1053 38.6231
5193.53 37.6938 -89.1082
5196.42 33.2837 -18.5342
5199.31 33.5186 509.981
5202.2 21.9641 -331.911
5205.09 32.5325 274.064
5207.98 37.1236 140.62
5210.87 35.3677 -79.0052
5213.76 38.7169 -160.013
5216.65 30.8412 304.701
5219.54 37.1401 438.133
5222.43 39.2306 -397.452
5225.32 38.2044 129.995
5228.21 31.5444 520.389
5231.1 39.3676 -129.398
5233.99 29.1209 -261.401
5236.88 36.4279 307.427
5239.77 32.6968 345.214
5242.65 34.6812 -71.5786
5245.54 35.6341 70.3767
5248.43 37.5102 103.269
5251.32 40.7405 -228.391
5254.21 50.1132 418.539
5257.1 51.277 75.6584
5259.99 41.7037 132.068
5262.87 53.327 84.0166
5265.76 37.2035 -197.263
5268.65 46.1724 51.3822
5271.54 43.8456 511.002
5274.43 42.6125 -128.946
5277.31 38.4441 77.8708
5280.2 44.2197 32.8568
5283.09 46.8761 -256.793
5285.98 42.6361 156.503
5288.87 37.9285 96.0665
5291.75 40.7519 503.26
5294.64 48.6657 -80.0098
5297.53 48.2378 50.4032
5300.41 42.9734 -123.775
5303.3 30.3902 339.682
5306.19 37.7844 -53.1275
5309.07 39.4908 0.236438
5311.96 36.0469 99.3286
5314.85 30.7419 18.1419
5317.73 32.7632 143.008
5320.62 35.0191 126.128
5323.51 41.6166 161.777
5326.39 42.1905 -193.362
5329.28 38.3722 431.389
5332.17 39.0392 48.2937
5335.05 35.6219 -264.401
5337.94 47.4389 213.732
5340.82 35.9849 232.215
5343.71 34.8627 -151.184
5346.59 24.128 154.463
5349.48 44.7439 43.3804
5352.36 32.3326 182.426
5355.25 24.1461 88.8607
5358.14 40.8603 218.897
5361.02 36.7848 -65.509
5363.91 33.1757 -79.1111
5366.79 30.8839 437.824
5369.67 40.3715 -121.978
5372.56 37.9332 91.3291
5375.44 29.2397 -3.61934
5378.33 39.8478 265.791
5381.21 37.023 18.8083
5384.1 35.858 -10.9998
5386.98 38.9002 66.0702
5389.87 32.2271 382.812
5392.75 34.5223 26.1775
5395.63 34.6293 -256.225
5398.52 32.8204 196.296
5401.4 43.2161 265.526
5404.28 30.7058 -144.807
5407.17 47.5521 8.35644
5410.05 45.0531 300.084
5412.93 38.0052 -197.218
5415.82 31.7928 240.318
5418.7 28.9471 12.1188
5421.58 49.5379 201.037
5424.47 34.1308 120.236
5427.35 31.4787 5.54235
5430.23 26.5823 85.63
5433.11 31.3084 13.7856
5436 25.1636 261.334
5438.88 37.2923 214.229
5441.76 30.6669 -17.845
5444.64 34.3191 117.274
5447.53 37.2836 24.4997
5450.41 33.0111 -73.2409
5453.29 39.4803 294.894
5456.17 38.8212 282.833
5459.05 32.5394 -222.055
5461.94 33.4764 9.59733
5464.82 35.4883 194.427
5467.7 37.4439 328.056
5470.58 38.5963 -344.134
5473.46 26.9339 181.211
5476.34 31.8751 283.977
5479.22 35.7472 -68.622
5482.1 34.4269 55.704
5484.98 50.7181 124.132
5487.86 19.1881 147.717
5490.75 25.0972 -143.299
5493.63 26.2458 -70.8477
5496.51 33.0426 238.303
5499.39 38.9567 238.104
5502.27 33.7728 137.271
5505.15 37.2463 -96.6984
5508.03 31.9006 90.13
5510.91 31.1626 372.233
5513.79 29.6943 -249.833
5516.67 46.3416 -34.4683
5519.55 35.2097 347.638
5522.42 35.0742 303.904
5525.3 33.7728 -185.474
5528.18 39.1574 -62.506
5531.06 31.0036 337.456
5533.94 28.2678 -28.6811
5536.82 32.5881 -24.0721
5539.7 40.9743 -119.083
5542.58 39.3454 238.231
5545.46 29.8131 84.4388
5548.34 35.3514 122.186
5551.21 44.8317 117.341
5554.09 26.2494 -45.0393
5556.97 32.9728 69.0198
5559.85 33.4146 -140.86
5562.73 34.2664 510.672
5565.6 29.209 26.4391
5568.48 32.9343 -121.151
5571.36 28.1186 316.812
5574.24 41.7794 -145.838
5577.11 30.2888 111.612
5579.99 39.3295 312.06
5582.87 41.8133 182.588
5585.75 35.1709 115.453
5588.62 18.6285 -94.804
5591.5 42.9611 123.773
5594.38 18.5959 58.4356
5597.25 29.5556 73.1719
5600.13 23.6239 17.672
5603.01 28.1096 274.534
5605.88 26.9114 81.8038
5608.76 37.209 123.507
5611.64 34.7182 -64.0654
5614.51 35.3832 86.2163
5617.39 26.5123 -0.0764764
5620.26 38.6562 193.516
5623.14 33.001 86.8424
5626.01 28.0027 61.3003
5628.89 27.2617 -127.948
5631.77 35.6274 46.1881
5634.64 34.2033 124.532
5637.52 24.912 324.273
5640.39 32.9165 23.3563
5643.27 28.3456 56.3312
5646.14 25.1947 171.401
5649.02 36.1004 -45.7635
5651.89 34.5459 -123.03
5654.76 35.8685 258.093
5657.64 32.7963 103.712
5660.51 24.9333 265.596
5663.39 35.1789 56.026
