wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4418.88 383.703 407.504 1542.92 994.09
4421.79 342.169 377.917 582.652 1243.52
4424.7 407.878 376.33 1604.97 976.849
4427.61 378.944 366.623 742.925 816.8
4430.52 313.048 385.248 102.503 -4.9375
4433.44 463.751 298.868 -860.24 342.501
4436.35 119.806 518.021 1785.24 65.2332
4439.26 970.506 401.626 -729.301 1766.36
4442.17 114.566 550.351 4243.14 1806.78
4445.08 565.981 439.668 1906.51 2777.03
4447.99 638.458 550.62 2181.45 770.056
4450.9 447.42 508.993 -1777.78 -373.112
4453.81 441.1 432.355 -1523 546.422
4456.72 408.545 512.772 4940.04 733.796
4459.63 688.671 518.122 -1215.66 875.239
4462.54 457.149 541.033 -1098.67 1036.68
4465.45 477.279 470.264 5424.37 849.709
4468.36 476.364 371.176 -1776.58 1880.23
4471.27 159.885 400.899 1992.9 -147.694
4474.18 566.45 505.077 -659.401 813.674
4477.09 788.898 522.1 1107.53 210.118
4480 210.952 338.684 182.228 682.332
4482.91 16.2014 266.525 757.239 1708.1
4485.82 572.422 437.916 4184.84 456.109
4488.73 725.123 535.465 -3573.75 405.462
4491.64 308.849 501.741 605.298 509.806
4494.55 471.251 381.645 4497.87 303.641
4497.46 364.835 287.874 -4192.25 1209.2
4500.36 27.5375 224.598 3321.97 1330.93
4503.27 281.421 350.67 4863.07 2117.99
4506.18 743.05 559.565 -1831.06 -138.117
4509.09 654.222 475.375 -3446.36 -1195.49
4512 28.8513 470.791 1690.95 -283.609
4514.91 729.299 478.595 904.587 968.713
4517.82 677.635 645.948 310.602 1180.96
4520.73 530.91 530.594 2327.69 -20.8124
4523.64 383.236 263.762 -2700.73 -386.144
4526.54 -122.859 223.929 -785.393 1378.95
4529.45 411.409 292.058 7622.97 1032.95
4532.36 587.623 476.249 -3738.72 1868.14
4535.27 429.715 564.29 1720.17 -208.559
4538.18 675.533 418.788 1392.87 2097.19
4541.09 151.118 502.339 3178.53 1102.1
4543.99 680.368 331.723 -1265.09 1305.82
4546.9 163.683 358.817 2004.03 567.866
4549.81 232.4 231.152 964.662 1016.73
4552.72 297.373 221.529 81.4893 746.075
4555.63 134.815 226.039 1192.07 310.531
4558.53 245.929 255.79 -341.97 161.664
4561.44 386.626 302.988 -365.111 383.119
4564.35 276.41 323.284 1856.44 902.547
4567.26 306.815 317.093 1216.31 904.233
4570.17 368.054 372.444 -360.055 1196.65
4573.07 442.462 518.972 2733.68 147.282
4575.98 746.4 473.35 -1931.78 1395.62
4578.89 231.189 407.796 3384.96 914.394
4581.79 245.799 256.229 1290.01 1578.71
4584.7 291.7 352.929 61.1792 612.265
4587.61 521.289 369.875 485.61 345.013
4590.52 296.637 552.161 488.251 1797.52
4593.42 838.556 637.536 4418.71 2628.46
4596.33 777.416 641.42 2978.44 1450.96
4599.24 308.288 492.052 -3044.27 882.466
4602.14 390.453 457.142 2713.23 568.938
4605.05 672.684 455.775 2037.85 2707.77
4607.96 304.187 571.987 3372.24 1899.44
4610.86 739.09 525.008 288.225 1550.89
4613.77 531.747 491.163 992.214 300.831
4616.68 202.652 468.406 -377.947 711.838
4619.58 670.818 486.874 1521.25 -579.373
4622.49 587.153 501.49 -2881.42 446.229
