wavelength spectrum_sum 3smoothed_sum spectrum_optimal 3smoothed_optimal
4171.69 6709.36 6730.62 6119.2 6170.44
4174.61 6759.38 6790.92 6162.19 6208.19
4177.52 6904.01 6863.47 6343.19 6282.05
4180.44 6927.03 6917.62 6340.78 6338.28
4183.36 6921.81 6978.91 6330.88 6409.11
4186.28 7087.9 7039.54 6555.66 6463.01
4189.19 7108.91 7170.64 6502.49 6589.39
4192.11 7315.12 7218.33 6710.01 6631.78
4195.03 7230.98 7228.17 6682.83 6635.14
4197.95 7138.4 7254.82 6512.59 6667.69
4200.86 7395.08 7295.14 6807.64 6688.48
4203.78 7351.93 7348.8 6745.21 6753.93
4206.7 7299.37 7386.57 6708.95 6786.13
4209.62 7508.39 7372.81 6904.23 6793.63
4212.53 7310.67 7451.39 6767.7 6846.59
4215.45 7535.1 7339.16 6867.84 6745.64
4218.37 7171.71 7404.69 6601.39 6798.29
4221.28 7507.26 7367.69 6925.63 6795.03
4224.2 7424.11 7515.11 6858.07 6924.89
4227.12 7613.98 7477.98 6990.98 6895.26
4230.04 7395.87 7434.35 6836.74 6903.87
4232.95 7293.19 7376.56 6883.88 6876
4235.87 7440.62 7402.42 6907.37 6915.1
4238.78 7473.45 7429.28 6954.05 6897.16
4241.7 7373.76 7362.89 6830.06 6831.38
4244.62 7241.47 7433.64 6710.02 6886.05
4247.53 7685.7 7445.59 7118.06 6924.14
4250.45 7409.59 7491.15 6944.33 6982.76
4253.37 7378.14 7415.36 6885.89 6882.82
4256.28 7458.34 7386.4 6818.25 6846.16
4259.2 7322.71 7421.07 6834.33 6844.4
4262.11 7482.17 7396.51 6880.61 6847.66
4265.03 7384.66 7402.93 6828.03 6833.52
4267.95 7341.97 7358.09 6791.93 6835.03
4270.86 7347.63 7256.13 6885.12 6770.98
4273.78 7078.8 7183.89 6635.88 6732.52
4276.69 7125.23 7080.56 6676.56 6628.24
4279.61 7037.66 7069.52 6572.28 6626.08
4282.52 7045.67 6997.8 6629.39 6545.47
4285.44 6910.07 6871.88 6434.74 6454.78
4288.35 6659.91 6730.99 6300.21 6298.71
4291.27 6623 6585.86 6161.17 6199.49
4294.18 6474.68 6502.31 6137.1 6106.7
4297.1 6409.26 6442.88 6021.83 6063.57
4300.01 6444.69 6317.47 6031.77 5914.97
4302.93 6098.46 6162.76 5691.32 5763.15
4305.84 5945.13 5913.24 5566.36 5529.93
4308.76 5696.13 5787.95 5332.12 5437.02
4311.67 5722.59 5647.42 5412.59 5283.65
4314.59 5523.55 5472.72 5106.23 5080.02
4317.5 5172.01 5279.76 4721.26 4851.74
4320.42 5143.72 5039 4727.72 4641.4
4323.33 4801.26 4829.56 4475.21 4489.17
4326.25 4543.69 4547.63 4264.59 4222.59
4329.16 4297.93 4293.37 3927.98 3936.77
4332.07 4038.5 4025.54 3617.73 3638.01
4334.99 3740.2 3806.26 3368.3 3463.17
4337.9 3640.08 3671.32 3403.49 3380.26
4340.82 3633.69 3644.86 3368.98 3388.99
4343.73 3660.83 3703.06 3394.49 3452.92
4346.64 3814.66 3925.71 3595.28 3649.64
4349.56 4301.63 4097.78 3959.16 3863.45
4352.47 4177.06 4359.43 4035.91 4104.46
4355.39 4599.6 4506.16 4318.3 4305.78
4358.3 4741.84 4708.72 4563.13 4511.58
4361.21 4784.73 4856.7 4653.31 4687.97
4364.13 5043.52 5070.51 4847.47 4887.78
4367.04 5383.27 5355.73 5162.56 5158.17
4369.95 5640.41 5618.15 5464.48 5394.6
4372.87 5830.77 5766.03 5556.75 5535.13
4375.78 5826.9 5916.58 5584.17 5667.12
4378.69 6092.08 6075.49 5860.43 5833.88
4381.6 6307.48 6240.97 6057.05 6031.56
4384.52 6323.34 6422.11 6177.21 6213.6
4387.43 6635.51 6515.59 6406.54 6307.58
4390.34 6587.92 6636.2 6338.98 6392.32
4393.26 6685.17 6750.32 6431.44 6498.02
4396.17 6977.87 6912.67 6723.64 6648.64
4399.08 7074.96 7079.81 6790.83 6830.6
4401.99 7186.61 7205.06 6977.33 6938.51
4404.91 7353.6 7299.66 7047.38 7063.53
4407.82 7358.78 7373.93 7165.88 7147.92
4410.73 7409.43 7431.93 7230.49 7231.05
4413.64 7527.59 7525.33 7296.79 7301.91
4416.55 7638.96 7570.72 7378.44 7325.97
4419.47 7545.61 7604.98 7302.68 7381.27
4422.38 7630.37 7587.44 7462.7 7400.14
4425.29 7586.33 7665.41 7435.03 7466.28
4428.2 7779.52 7754.78 7501.11 7496.48
4431.11 7898.5 7845.6 7553.3 7583.84
4434.02 7858.78 7855.64 7697.12 7643.62
4436.94 7809.65 7871.63 7680.43 7695.47
4439.85 7946.47 7919.86 7708.86 7716.18
4442.76 8003.47 7971.29 7759.24 7744.36
4445.67 7963.94 7924.81 7764.98 7696.49
4448.58 7807.01 7954.5 7565.25 7743.68
4451.49 8092.55 7979.61 7900.8 7780.66
4454.4 8039.26 8029.09 7875.92 7867.05
4457.31 7955.45 8012.11 7824.43 7869.3
4460.23 8041.61 8051.92 7907.54 7889.68
4463.14 8158.69 8104.88 7937.07 7905.65
4466.05 8114.34 8175.44 7872.33 7956.72
4468.96 8253.29 8090.19 8060.76 7887.76
4471.87 7902.93 8070.19 7730.19 7897.94
4474.78 8054.34 7975.09 7902.89 7803.71
4477.69 7968.01 8058.68 7778.05 7884.72
4480.6 8153.69 8150.08 7973.23 7983.74
4483.51 8328.55 8240.06 8199.93 8083.81
4486.42 8237.94 8282.55 8078.27 8141.47
4489.33 8281.16 8277.6 8146.23 8125.19
4492.24 8313.7 8290.62 8151.07 8140.57
4495.15 8277 8343.97 8124.41 8231.46
4498.06 8441.21 8360.17 8418.9 8266.4
4500.97 8362.3 8306.7 8255.88 8270.08
4503.88 8116.59 8246.45 8135.45 8180.03
4506.79 8260.46 8249.18 8148.75 8160.96
4509.7 8370.49 8324.05 8198.67 8182.77
4512.61 8341.2 8354.75 8200.89 8210.77
4515.52 8352.56 8351.43 8232.75 8217.67
4518.43 8360.52 8387.11 8219.36 8295.81
4521.34 8448.24 8397.32 8435.31 8317.13
4524.25 8383.18 8392.51 8296.72 8374.06
4527.16 8346.1 8198.16 8390.15 8277.6
4530.07 7865.2 8093.68 8145.92 8273.1
4532.97 8069.75 7944.69 8283.25 8179.6
4535.88 7899.11 7977.02 8109.62 8248.33
4538.79 7962.2 7902.48 8352.11 8167.47
4541.7 7846.13 7875.47 8040.68 8178.34
4544.61 7818.07 7878.65 8142.24 8194.47
4547.52 7971.76 7984.26 8400.5 8314.34
4550.43 8162.95 8005.05 8400.29 8330.8
4553.34 7880.44 8010.4 8191.61 8320.28
4556.24 7987.81 8005.42 8368.94 8329.57
4559.15 8148.03 8069.2 8428.16 8369.41
4562.06 8071.77 8041.07 8311.12 8308.22
4564.97 7903.43 8013.3 8185.38 8264.31
4567.88 8064.7 7995.68 8296.44 8277.07
4570.78 8018.91 8060.97 8349.4 8364.87
4573.69 8099.29 8091.97 8448.77 8386.08
4576.6 8157.71 8154.82 8360.08 8444.56
4579.51 8207.46 8133.14 8524.84 8410.06
4582.42 8034.25 8148.73 8345.25 8477.14
4585.32 8204.5 8073.61 8561.33 8390.36
4588.23 7982.1 8010.86 8264.51 8359.92
4591.14 7845.98 8003.15 8253.9 8319.94
4594.05 8181.38 8097.26 8441.4 8403.16
4596.95 8264.41 8153.62 8514.19 8434.38
4599.86 8015.05 8114.17 8347.55 8413.59
4602.77 8063.03 8133.3 8379.03 8486.38
4605.67 8321.82 8143.31 8732.55 8498.51
4608.58 8045.08 8177.69 8383.96 8531.46
4611.49 8166.16 8078.9 8477.87 8409.37
4614.4 8025.44 8079.87 8366.3 8455.37
4617.3 8048 8013.86 8521.95 8432.39
4620.21 7968.14 8059.76 8408.92 8460.58
4623.12 8163.14 8060.21 8450.87 8414.05
4626.02 8049.35 8065.25 8382.35 8392.79
4628.93 7983.24 8063.75 8345.13 8413.12
4631.84 8158.65 8055.32 8511.88 8427.05
4634.74 8024.08 8095.3 8424.13 8523.04
4637.65 8103.17 8082.91 8633.12 8519.05
4640.55 8121.48 8073.64 8499.89 8510.22
4643.46 7996.26 7995.22 8397.64 8374.53
4646.37 7867.92 8019.11 8226.06 8381.71
4649.27 8193.15 8029.94 8521.44 8410.48
4652.18 8028.75 8157.04 8483.96 8518.51
4655.08 8249.21 8214.46 8550.13 8605.43
4657.99 8365.43 8264.64 8782.21 8667.82
4660.9 8179.3 8254.68 8671.12 8733.06
4663.8 8219.33 8207.18 8745.85 8704.61
4666.71 8222.92 8181.89 8696.86 8664.06
4669.61 8103.44 8204.43 8549.47 8631.4
4672.52 8286.94 8205.92 8647.89 8586.93
4675.42 8227.39 8246.52 8563.44 8700.53
4678.33 8225.25 8115.9 8890.25 8639.81
4681.23 7895.06 8028.4 8465.73 8609
4684.14 7964.91 8041.32 8471.01 8538.85
4687.04 8263.99 8136.32 8679.81 8574.49
4689.95 8180.05 8198.28 8572.64 8601.93
4692.85 8150.8 8097.58 8553.34 8533.37
4695.76 7961.88 8021.97 8474.12 8500.49
4698.66 7953.22 8011.68 8474.02 8526.19
4701.57 8119.95 8130.49 8630.42 8659.38
4704.47 8318.29 8150.28 8873.7 8663.82
4707.37 8012.6 8172.91 8487.32 8680.85
4710.28 8187.84 8153.45 8681.54 8655.56
4713.18 8259.9 8150.61 8797.82 8708.56
4716.09 8004.09 8082.45 8646.33 8675.75
4718.99 7983.35 8055.97 8583.09 8627.11
4721.89 8180.48 8033.96 8651.92 8546.36
4724.8 7938.06 8023.1 8404.08 8551.64
4727.7 7950.76 7922.19 8598.92 8497.62
4730.61 7877.74 7922.71 8489.87 8528.47
4733.51 7939.63 7897.25 8496.62 8414.07
4736.41 7874.39 7854.47 8255.71 8317.12
4739.32 7749.39 7836.69 8199.03 8309.45
4742.22 7886.28 7822.11 8473.61 8344
4745.12 7830.65 7818.12 8359.35 8374.55
4748.03 7737.42 7751.76 8290.69 8284.14
4750.93 7687.22 7702.77 8202.38 8251.61
4753.83 7683.67 7649.34 8261.76 8215.21
4756.74 7577.12 7604.67 8181.5 8166.25
4759.64 7553.22 7608.27 8055.5 8180.61
4762.54 7694.47 7593.5 8304.82 8175.4
4765.44 7532.83 7539.48 8165.87 8135.05
4768.35 7391.16 7445.43 7934.46 8002.36
4771.25 7412.31 7391.04 7906.74 7918.05
4774.15 7369.65 7416.2 7912.94 7947.46
4777.05 7466.65 7419.3 8022.7 8013.38
4779.96 7421.61 7344.42 8104.5 7926.15
4782.86 7145.01 7230.23 7651.23 7803.66
4785.76 7124.08 7166.89 7655.24 7726.93
4788.66 7231.59 7084.73 7874.32 7683.33
4791.57 6898.51 7038.25 7520.41 7629.25
4794.47 6984.65 6891.67 7493.03 7445.63
